,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
8664,Florida,16,1,0,2,3,2,8,0,2019-04-01
8665,Humacao,102,1,1,12,14,19,45,9,2019-04-01
8666,Guayama,99,3,1,2,17,16,57,3,2019-04-01
8667,Guayanilla,29,2,4,2,5,4,11,1,2019-04-01
8668,Guaynabo,279,5,1,23,14,37,135,64,2019-04-01
8669,Gurabo,51,3,0,12,7,10,14,5,2019-04-01
8670,Hatillo,100,1,0,5,11,11,64,8,2019-04-01
8671,Hormigueros,18,1,0,1,3,2,11,0,2019-04-01
8672,Guánica,15,0,0,1,2,3,9,0,2019-04-01
8673,Cidra,60,3,0,3,7,16,27,4,2019-04-01
8674,Cabo Rojo,69,2,0,0,10,11,42,4,2019-04-01
8675,Ceiba,25,3,0,1,4,8,9,0,2019-04-01
8676,Aguada,50,1,3,2,13,9,22,0,2019-04-01
8677,Aguadilla,137,0,1,1,25,26,81,3,2019-04-01
8678,Aguas Buenas,51,1,0,5,13,11,16,5,2019-04-01
8679,Aibonito,28,1,0,2,7,7,9,2,2019-04-01
8680,Añasco,39,2,1,0,4,12,19,1,2019-04-01
8681,Arecibo,208,5,3,15,39,41,87,18,2019-04-01
8682,Arroyo,25,0,0,3,4,7,9,2,2019-04-01
8683,Barceloneta,91,1,2,5,10,10,52,11,2019-04-01
8684,Barranquitas,54,0,2,3,10,5,25,9,2019-04-01
8685,Bayamón,997,5,4,69,37,128,443,311,2019-04-01
8686,Isabela,116,0,2,2,17,30,61,4,2019-04-01
8687,Caguas,442,6,1,46,53,46,238,52,2019-04-01
8688,Camuy,85,0,0,4,14,16,49,2,2019-04-01
8689,Canóvanas,100,3,4,8,20,13,40,12,2019-04-01
8690,Carolina,634,8,3,57,89,55,357,65,2019-04-01
8691,Cataño,71,3,0,1,3,9,36,19,2019-04-01
8692,Cayey,100,5,1,4,18,11,49,12,2019-04-01
8693,Ciales,31,0,0,0,4,8,19,0,2019-04-01
8694,Jayuya,26,1,0,0,7,9,9,0,2019-04-01
8695,Maricao,17,1,0,1,5,6,4,0,2019-04-01
8696,Juncos,76,2,0,9,18,9,35,3,2019-04-01
8697,Salinas,58,5,1,2,19,10,18,3,2019-04-01
8698,San Germán,36,3,0,1,8,9,15,0,2019-04-01
8699,San Juan,2020,43,11,180,130,208,1024,424,2019-04-01
8700,San Lorenzo,37,3,0,5,7,9,8,5,2019-04-01
8701,San Sebastián,47,0,0,0,9,8,28,2,2019-04-01
8702,Santa Isabel,37,3,0,2,12,2,15,3,2019-04-01
8703,Toa Alta,108,2,2,12,3,13,56,20,2019-04-01
8704,Sabana Grande,13,0,0,0,2,1,10,0,2019-04-01
8705,Toa Baja,276,3,1,29,15,29,120,79,2019-04-01
8706,Utuado,48,0,0,2,10,8,28,0,2019-04-01
8707,Vega Alta,127,1,0,12,11,26,55,22,2019-04-01
8708,Vega Baja,200,3,1,24,11,35,109,17,2019-04-01
8709,Vieques,36,1,0,1,7,10,14,3,2019-04-01
8710,Villalba,21,0,0,4,4,4,6,3,2019-04-01
8711,Yabucoa,38,1,2,3,14,9,8,1,2019-04-01
8712,Adjuntas,13,0,0,0,3,5,5,0,2019-04-01
8713,Trujillo Alto,142,2,1,13,19,18,78,11,2019-04-01
8714,Juana Díaz,58,2,0,10,9,20,14,3,2019-04-01
8715,Rio Grande,58,2,0,6,6,17,23,4,2019-04-01
8716,Quebradillas,56,1,0,1,8,14,29,3,2019-04-01
8717,Lajas,27,0,0,0,4,5,16,2,2019-04-01
8718,Lares,66,1,0,1,9,18,31,6,2019-04-01
8719,Las Marías,7,0,0,0,1,5,0,1,2019-04-01
8720,Las Piedras,46,2,0,4,11,10,19,0,2019-04-01
8721,Loiza,80,4,2,6,18,9,37,4,2019-04-01
8722,Luquillo,60,2,0,8,10,11,27,2,2019-04-01
8723,Manatí,111,1,0,6,11,19,64,10,2019-04-01
8724,Rincón,52,0,0,2,8,8,34,0,2019-04-01
8725,Maunabo,12,0,0,0,2,4,4,2,2019-04-01
8726,Moca,46,0,1,1,9,11,22,2,2019-04-01
8727,Morovis,43,1,0,3,7,4,23,5,2019-04-01
8728,Naguabo,33,1,0,4,9,3,14,2,2019-04-01
8729,Naranjito,58,0,0,4,5,8,31,10,2019-04-01
8730,Orocovis,36,0,1,2,7,5,20,1,2019-04-01
8731,Patillas,31,0,1,0,13,6,11,0,2019-04-01
8732,Peñuelas,23,1,1,2,7,6,5,1,2019-04-01
8733,Mayagüez,167,1,1,7,20,28,105,5,2019-04-01
8734,Ponce,397,13,0,28,45,59,236,16,2019-04-01
8735,Yauco,47,0,0,1,6,8,30,2,2019-04-01
8736,Juncos,94,2,0,10,19,12,46,5,2019-05-01
8737,Comerío,45,2,0,3,14,3,19,4,2019-05-01
8738,Corozal,66,1,0,6,10,11,27,11,2019-05-01
8739,Culebra,14,0,0,1,1,5,6,1,2019-05-01
8740,Dorado,193,5,1,16,16,19,101,35,2019-05-01
8741,Fajardo,122,17,2,12,32,12,44,3,2019-05-01
8742,Florida,19,1,0,2,3,5,8,0,2019-05-01
8743,Guánica,24,0,1,1,4,4,14,0,2019-05-01
8744,Coamo,68,3,0,3,22,12,27,1,2019-05-01
8745,Guayama,135,4,1,5,30,22,68,5,2019-05-01
8746,Guaynabo,361,7,1,31,16,44,185,77,2019-05-01
8747,Gurabo,64,5,0,14,8,12,20,5,2019-05-01
8748,Hatillo,131,1,0,9,12,16,80,13,2019-05-01
8749,Hormigueros,23,1,0,1,5,4,12,0,2019-05-01
8750,Humacao,127,2,1,19,16,19,57,12,2019-05-01
8751,Isabela,137,0,2,2,18,38,71,6,2019-05-01
8752,Jayuya,34,1,0,0,11,9,12,1,2019-05-01
8753,Guayanilla,34,2,4,2,8,5,12,1,2019-05-01
8754,Juana Díaz,70,2,0,11,10,23,21,3,2019-05-01
8755,Cidra,79,4,1,3,10,19,38,4,2019-05-01
8756,Ceiba,41,4,0,3,7,10,17,0,2019-05-01
8757,Aguadilla,185,0,1,4,30,37,106,7,2019-05-01
8758,Aguas Buenas,68,3,0,8,14,16,22,5,2019-05-01
8759,Aibonito,39,2,0,3,10,9,11,4,2019-05-01
8760,Añasco,54,2,2,0,7,15,26,2,2019-05-01
8761,Arecibo,252,5,4,21,47,50,102,23,2019-05-01
8762,Arroyo,31,0,0,3,5,8,13,2,2019-05-01
8763,Barceloneta,131,1,3,5,17,19,72,14,2019-05-01
8764,Ciales,42,0,0,1,4,10,27,0,2019-05-01
8765,Barranquitas,76,0,2,3,11,8,39,13,2019-05-01
8766,Cabo Rojo,81,3,0,0,8,15,51,4,2019-05-01
8767,Caguas,557,8,2,55,56,56,316,64,2019-05-01
8768,Camuy,105,0,0,7,15,22,58,3,2019-05-01
8769,Canóvanas,144,3,4,12,31,25,55,14,2019-05-01
8770,Carolina,806,12,3,70,113,76,452,80,2019-05-01
8771,Cataño,83,3,0,1,4,9,46,20,2019-05-01
8772,Cayey,142,5,1,6,25,17,74,14,2019-05-01
8773,Bayamón,1232,6,4,83,47,161,559,372,2019-05-01
8774,Aguada,67,2,3,4,17,12,29,0,2019-05-01
8775,Adjuntas,22,0,0,0,4,7,11,0,2019-05-01
8776,Lares,75,1,0,1,14,19,34,6,2019-05-01
8777,Salinas,76,5,2,2,26,13,24,4,2019-05-01
8778,San Germán,43,3,0,2,9,9,19,1,2019-05-01
8779,San Juan,2544,53,12,255,169,260,1283,512,2019-05-01
8780,San Lorenzo,48,3,0,5,12,10,12,6,2019-05-01
8781,San Sebastián,61,0,0,0,12,13,34,2,2019-05-01
8782,Santa Isabel,44,3,0,3,12,2,21,3,2019-05-01
8783,Toa Alta,143,3,2,15,6,20,71,26,2019-05-01
8784,Sabana Grande,14,0,0,0,3,1,10,0,2019-05-01
8785,Toa Baja,342,4,1,39,20,38,148,92,2019-05-01
8786,Utuado,59,0,0,4,12,9,34,0,2019-05-01
8787,Vega Alta,164,2,2,15,14,33,68,30,2019-05-01
8788,Vega Baja,244,4,2,30,16,39,133,20,2019-05-01
8789,Vieques,47,1,0,1,9,14,17,5,2019-05-01
8790,Villalba,25,0,0,4,5,5,8,3,2019-05-01
8791,Yabucoa,48,1,3,4,14,11,14,1,2019-05-01
8792,Yauco,63,1,0,2,11,14,33,2,2019-05-01
8793,Trujillo Alto,180,3,1,23,27,20,93,13,2019-05-01
8794,Lajas,30,0,0,0,4,5,19,2,2019-05-01
8795,Rio Grande,81,2,1,8,8,21,32,9,2019-05-01
8796,Quebradillas,66,1,0,2,8,16,36,3,2019-05-01
8797,Las Marías,12,0,0,1,1,7,2,1,2019-05-01
8798,Las Piedras,67,2,0,6,17,17,24,1,2019-05-01
8799,Loiza,109,5,2,7,23,15,49,8,2019-05-01
8800,Luquillo,75,2,0,10,12,16,34,1,2019-05-01
8801,Manatí,145,1,0,13,18,20,78,15,2019-05-01
8802,Maricao,20,1,0,1,5,6,7,0,2019-05-01
8803,Maunabo,21,0,0,1,3,6,9,2,2019-05-01
8804,Rincón,60,0,0,2,8,12,35,3,2019-05-01
8805,Mayagüez,217,1,3,8,24,34,140,7,2019-05-01
8806,Morovis,56,1,0,3,8,9,27,8,2019-05-01
8807,Naguabo,40,1,0,5,10,4,17,3,2019-05-01
8808,Naranjito,93,0,2,6,12,9,48,16,2019-05-01
8809,Orocovis,45,0,1,2,9,7,24,2,2019-05-01
8810,Patillas,40,0,2,0,16,6,16,0,2019-05-01
8811,Peñuelas,28,2,1,2,7,8,7,1,2019-05-01
8812,Ponce,515,14,2,40,53,79,304,23,2019-05-01
8813,Moca,55,0,1,2,12,12,25,3,2019-05-01
8814,Adjuntas,28,0,0,0,4,9,15,0,2019-06-01
8815,Juncos,109,3,0,12,22,15,51,6,2019-06-01
8816,Yabucoa,55,2,3,5,15,11,17,2,2019-06-01
8817,Comerío,52,3,0,3,15,4,22,5,2019-06-01
8818,Corozal,78,1,0,6,10,13,37,11,2019-06-01
8819,Culebra,16,0,0,1,2,5,7,1,2019-06-01
8820,Dorado,236,5,3,21,18,24,124,41,2019-06-01
8821,Fajardo,139,19,2,12,38,16,49,3,2019-06-01
8822,Florida,24,1,0,2,4,6,11,0,2019-06-01
8823,Guánica,46,0,1,2,9,11,23,0,2019-06-01
8824,Guayama,156,4,1,9,38,23,75,6,2019-06-01
8825,Guayanilla,44,2,4,3,13,6,15,1,2019-06-01
8826,Guaynabo,420,9,2,37,19,51,218,84,2019-06-01
8827,Gurabo,77,5,0,17,11,14,24,6,2019-06-01
8828,Hatillo,164,1,0,10,14,19,102,18,2019-06-01
8829,Hormigueros,24,1,0,1,6,4,12,0,2019-06-01
8830,Humacao,154,3,1,20,21,26,70,12,2019-06-01
8831,Isabela,182,0,3,5,23,48,96,7,2019-06-01
8832,Coamo,77,3,0,3,23,16,31,1,2019-06-01
8833,Ciales,60,3,0,1,10,13,32,1,2019-06-01
8834,Ceiba,45,4,0,3,8,12,18,0,2019-06-01
8835,Cayey,180,7,2,8,34,20,87,22,2019-06-01
8836,Aguada,77,2,3,5,19,15,33,0,2019-06-01
8837,Aguadilla,226,0,1,7,39,44,127,8,2019-06-01
8838,Aguas Buenas,84,3,0,9,14,19,29,10,2019-06-01
8839,Aibonito,52,3,0,3,12,10,16,8,2019-06-01
8840,Añasco,66,2,2,0,10,17,33,2,2019-06-01
8841,Arecibo,301,6,5,27,49,59,128,27,2019-06-01
8842,Arroyo,34,0,0,3,6,8,15,2,2019-06-01
8843,Jayuya,42,1,0,0,12,11,17,1,2019-06-01
8844,Barceloneta,160,2,3,7,18,21,92,17,2019-06-01
8845,Bayamón,1409,8,3,94,61,181,650,412,2019-06-01
8846,Cabo Rojo,95,3,0,0,10,20,57,5,2019-06-01
8847,Caguas,638,10,2,61,61,63,367,74,2019-06-01
8848,Camuy,132,0,0,8,24,27,70,3,2019-06-01
8849,Canóvanas,177,7,4,14,37,28,68,19,2019-06-01
8850,Carolina,956,14,4,78,124,102,540,94,2019-06-01
8851,Cataño,108,4,1,5,7,10,59,22,2019-06-01
8852,Barranquitas,100,1,2,3,15,13,47,19,2019-06-01
8853,Juana Díaz,90,4,0,11,11,27,34,3,2019-06-01
8854,Cidra,91,4,1,5,13,20,43,5,2019-06-01
8855,Lajas,42,0,0,0,7,8,24,3,2019-06-01
8856,Rio Grande,97,4,1,8,11,23,39,11,2019-06-01
8857,Sabana Grande,21,0,0,0,4,3,14,0,2019-06-01
8858,Salinas,86,6,2,3,27,14,30,4,2019-06-01
8859,San Germán,54,3,1,3,9,12,25,1,2019-06-01
8860,San Juan,2994,68,12,303,207,307,1504,593,2019-06-01
8861,San Lorenzo,61,3,0,7,15,11,19,6,2019-06-01
8862,Santa Isabel,53,3,0,3,12,4,27,4,2019-06-01
8863,Rincón,70,0,0,2,11,15,39,3,2019-06-01
8864,Toa Alta,165,4,2,17,7,22,87,26,2019-06-01
8865,Trujillo Alto,234,8,1,25,33,28,124,15,2019-06-01
8866,Utuado,75,0,1,4,14,15,41,0,2019-06-01
8867,Vega Alta,187,2,1,19,14,36,82,33,2019-06-01
8868,Vega Baja,292,4,3,34,21,44,160,26,2019-06-01
8869,Vieques,55,4,0,2,9,15,20,5,2019-06-01
8870,Villalba,33,0,0,5,8,6,11,3,2019-06-01
8871,Yauco,94,2,0,2,29,16,43,2,2019-06-01
8872,Toa Baja,399,4,1,46,20,42,180,106,2019-06-01
8873,Quebradillas,82,1,1,2,11,19,45,3,2019-06-01
8874,San Sebastián,67,0,0,1,12,13,39,2,2019-06-01
8875,Lares,88,1,0,1,17,21,40,8,2019-06-01
8876,Ponce,708,17,2,48,86,113,415,27,2019-06-01
8877,Las Marías,14,0,0,1,2,8,2,1,2019-06-01
8878,Las Piedras,78,2,0,6,19,19,29,3,2019-06-01
8879,Loiza,132,5,2,8,27,17,60,13,2019-06-01
8880,Luquillo,100,3,0,10,16,22,48,1,2019-06-01
8881,Maricao,26,1,0,1,9,6,9,0,2019-06-01
8882,Maunabo,24,0,0,2,3,6,11,2,2019-06-01
8883,Mayagüez,248,1,3,8,32,37,154,13,2019-06-01
8884,Manatí,175,1,0,17,20,21,96,20,2019-06-01
8885,Morovis,68,2,0,4,13,11,28,10,2019-06-01
8886,Naguabo,48,1,0,5,10,6,22,4,2019-06-01
8887,Naranjito,107,0,2,6,13,11,58,17,2019-06-01
8888,Orocovis,55,0,2,2,12,10,27,2,2019-06-01
8889,Patillas,46,0,2,0,17,8,19,0,2019-06-01
8890,Peñuelas,32,2,1,3,8,8,9,1,2019-06-01
8891,Moca,65,0,1,2,14,13,31,4,2019-06-01
8892,Cidra,100,4,1,5,16,22,47,5,2019-07-01
8893,Fajardo,163,19,2,14,44,19,62,3,2019-07-01
8894,Coamo,98,4,1,3,32,24,33,1,2019-07-01
8895,Comerío,57,3,0,3,16,7,23,5,2019-07-01
8896,Corozal,88,1,0,7,10,17,40,13,2019-07-01
8897,Culebra,17,0,0,1,2,5,8,1,2019-07-01
8898,Dorado,277,6,3,32,19,28,143,46,2019-07-01
8899,Florida,32,1,1,2,8,6,14,0,2019-07-01
8900,Humacao,169,3,1,24,23,30,75,12,2019-07-01
8901,Guayama,190,4,1,10,43,32,93,7,2019-07-01
8902,Guayanilla,54,2,5,3,15,7,20,2,2019-07-01
8903,Guaynabo,495,9,2,38,20,59,263,104,2019-07-01
8904,Gurabo,87,6,0,21,12,14,28,6,2019-07-01
8905,Hatillo,191,1,0,8,18,25,115,24,2019-07-01
8906,Hormigueros,28,1,0,2,7,4,14,0,2019-07-01
8907,Ciales,66,3,0,2,10,13,36,2,2019-07-01
8908,Guánica,55,0,1,2,13,11,28,0,2019-07-01
8909,Ceiba,51,4,0,4,9,12,22,0,2019-07-01
8910,Adjuntas,33,0,0,0,4,11,17,1,2019-07-01
8911,Cataño,132,4,1,6,8,16,74,23,2019-07-01
8912,Isabela,222,0,3,7,24,62,118,8,2019-07-01
8913,Aguada,94,2,3,5,23,21,37,3,2019-07-01
8914,Aguadilla,283,0,1,10,45,55,162,10,2019-07-01
8915,Aguas Buenas,92,3,0,11,14,21,31,12,2019-07-01
8916,Aibonito,65,4,0,3,15,11,23,9,2019-07-01
8917,Añasco,70,2,2,0,10,17,36,3,2019-07-01
8918,Arecibo,361,7,5,31,55,71,156,36,2019-07-01
8919,Cayey,209,8,2,10,37,24,103,25,2019-07-01
8920,Arroyo,42,0,0,3,7,8,20,4,2019-07-01
8921,Barranquitas,117,1,2,4,16,19,54,21,2019-07-01
8922,Bayamón,1614,9,3,112,69,202,739,480,2019-07-01
8923,Cabo Rojo,108,4,0,1,12,23,63,5,2019-07-01
8924,Caguas,761,11,3,71,72,84,425,95,2019-07-01
8925,Camuy,150,0,0,8,26,31,79,6,2019-07-01
8926,Canóvanas,213,9,4,15,53,31,81,20,2019-07-01
8927,Carolina,1197,17,5,98,153,141,664,119,2019-07-01
8928,Barceloneta,182,2,3,7,20,24,103,23,2019-07-01
8929,Jayuya,46,1,0,0,12,11,21,1,2019-07-01
8930,Peñuelas,39,2,1,5,9,9,12,1,2019-07-01
8931,Juncos,122,3,0,14,24,17,56,8,2019-07-01
8932,Sabana Grande,27,0,0,0,4,3,20,0,2019-07-01
8933,Salinas,98,7,2,3,34,15,33,4,2019-07-01
8934,San Germán,66,5,1,3,11,13,31,2,2019-07-01
8935,San Juan,3556,80,15,372,254,370,1763,702,2019-07-01
8936,San Lorenzo,73,3,0,7,17,17,23,6,2019-07-01
8937,San Sebastián,79,1,1,1,13,17,44,2,2019-07-01
8938,Santa Isabel,76,3,1,6,19,5,38,4,2019-07-01
8939,Rio Grande,113,4,1,8,14,25,49,12,2019-07-01
8940,Toa Alta,192,5,2,17,10,30,98,30,2019-07-01
8941,Trujillo Alto,291,10,1,30,43,37,148,22,2019-07-01
8942,Utuado,93,0,1,4,17,19,51,1,2019-07-01
8943,Vega Alta,214,2,2,21,15,43,97,34,2019-07-01
8944,Vega Baja,334,6,4,41,22,48,183,30,2019-07-01
8945,Vieques,59,4,0,2,9,16,23,5,2019-07-01
8946,Villalba,51,0,1,5,20,10,12,3,2019-07-01
8947,Juana Díaz,100,4,0,12,14,27,39,4,2019-07-01
8948,Toa Baja,466,5,2,56,22,52,215,114,2019-07-01
8949,Rincón,82,0,0,2,17,16,44,3,2019-07-01
8950,Yabucoa,62,2,3,5,16,17,17,2,2019-07-01
8951,Ponce,830,20,3,51,121,126,478,31,2019-07-01
8952,Quebradillas,90,1,1,2,13,19,51,3,2019-07-01
8953,Lajas,45,0,0,0,7,8,27,3,2019-07-01
8954,Lares,100,1,0,1,18,24,48,8,2019-07-01
8955,Las Marías,14,0,0,1,2,8,2,1,2019-07-01
8956,Las Piedras,94,3,1,7,20,21,39,3,2019-07-01
8957,Loiza,157,6,2,8,31,21,75,14,2019-07-01
8958,Luquillo,114,3,0,11,19,23,56,2,2019-07-01
8959,Manatí,220,1,0,19,25,23,127,25,2019-07-01
8960,Maricao,27,1,0,1,9,7,9,0,2019-07-01
8961,Yauco,99,4,0,2,30,17,44,2,2019-07-01
8962,Mayagüez,266,1,5,9,35,37,165,14,2019-07-01
8963,Moca,74,0,1,2,15,15,37,4,2019-07-01
8964,Morovis,83,3,0,5,14,14,37,10,2019-07-01
8965,Naguabo,64,1,0,5,12,10,32,4,2019-07-01
8966,Naranjito,117,0,2,7,13,11,61,23,2019-07-01
8967,Orocovis,65,0,2,2,13,13,33,2,2019-07-01
8968,Patillas,54,0,2,0,18,11,22,1,2019-07-01
8969,Maunabo,25,0,0,2,4,6,11,2,2019-07-01
8970,Coamo,108,4,1,4,33,27,36,3,2019-08-01
8971,Comerío,69,3,1,4,16,12,27,6,2019-08-01
8972,Corozal,106,1,0,7,10,21,51,16,2019-08-01
8973,Culebra,17,0,0,1,2,5,8,1,2019-08-01
8974,Dorado,324,6,3,34,19,32,176,54,2019-08-01
8975,Fajardo,179,20,3,15,47,22,69,3,2019-08-01
8976,Florida,35,1,1,2,8,7,16,0,2019-08-01
8977,Guayanilla,58,2,6,4,16,7,21,2,2019-08-01
8978,Guayama,229,5,1,11,54,40,111,7,2019-08-01
8979,Cidra,119,4,1,5,20,25,59,5,2019-08-01
8980,Guaynabo,569,11,2,39,23,74,303,117,2019-08-01
8981,Gurabo,97,6,0,21,13,18,32,7,2019-08-01
8982,Hatillo,213,1,1,9,21,28,128,25,2019-08-01
8983,Hormigueros,30,1,0,2,7,5,15,0,2019-08-01
8984,Humacao,200,4,3,26,25,37,89,15,2019-08-01
8985,Guánica,63,0,1,3,15,12,30,2,2019-08-01
8986,Ciales,78,3,0,2,11,17,43,2,2019-08-01
8987,Carolina,1358,19,5,116,180,160,742,136,2019-08-01
8988,Cayey,237,11,3,11,43,26,115,28,2019-08-01
8989,Adjuntas,37,0,0,0,6,12,18,1,2019-08-01
8990,Aguada,116,2,3,6,27,27,47,4,2019-08-01
8991,Aguadilla,329,0,2,10,56,70,179,12,2019-08-01
8992,Aguas Buenas,105,3,0,14,15,22,37,14,2019-08-01
8993,Aibonito,75,4,0,3,17,14,28,9,2019-08-01
8994,Añasco,76,3,2,0,10,20,38,3,2019-08-01
8995,Arecibo,405,8,7,36,59,89,166,40,2019-08-01
8996,Ceiba,61,4,1,5,10,17,24,0,2019-08-01
8997,Arroyo,47,0,0,3,7,10,23,4,2019-08-01
8998,Isabela,256,0,3,9,34,68,134,8,2019-08-01
8999,Bayamón,1831,11,3,132,75,225,852,533,2019-08-01
9000,Cabo Rojo,125,4,0,1,13,26,75,6,2019-08-01
9001,Caguas,859,12,3,77,75,102,483,107,2019-08-01
9002,Camuy,163,0,1,8,27,37,83,7,2019-08-01
9003,Canóvanas,239,11,4,19,54,34,93,24,2019-08-01
9004,Cataño,163,5,1,7,12,21,91,26,2019-08-01
9005,Barceloneta,203,2,3,8,26,25,114,25,2019-08-01
9006,Barranquitas,146,1,2,5,22,26,67,23,2019-08-01
9007,Jayuya,56,1,0,0,14,15,24,2,2019-08-01
9008,Juncos,138,7,0,15,32,17,57,10,2019-08-01
9009,Sabana Grande,38,0,0,1,4,5,28,0,2019-08-01
9010,Salinas,123,7,2,3,40,26,40,5,2019-08-01
9011,San Germán,69,5,1,3,13,13,32,2,2019-08-01
9012,San Juan,4066,97,16,426,317,422,1996,792,2019-08-01
9013,San Lorenzo,82,3,0,8,21,18,26,6,2019-08-01
9014,San Sebastián,93,2,1,1,18,22,47,2,2019-08-01
9015,Santa Isabel,82,3,1,6,22,5,41,4,2019-08-01
9016,Toa Alta,224,7,3,20,12,36,111,35,2019-08-01
9017,Toa Baja,549,6,2,66,30,63,256,126,2019-08-01
9018,Trujillo Alto,346,12,2,40,53,40,174,25,2019-08-01
9019,Utuado,102,0,1,4,19,21,56,1,2019-08-01
9020,Vega Alta,257,2,2,24,22,48,119,40,2019-08-01
9021,Vega Baja,384,7,5,45,25,59,209,34,2019-08-01
9022,Vieques,66,4,0,3,10,19,24,6,2019-08-01
9023,Villalba,63,0,1,5,22,13,19,3,2019-08-01
9024,Yabucoa,66,2,4,5,18,18,17,2,2019-08-01
9025,Yauco,115,5,0,2,35,21,50,2,2019-08-01
9026,Rio Grande,131,4,1,10,20,26,57,13,2019-08-01
9027,Rincón,90,0,0,3,18,18,46,5,2019-08-01
9028,Juana Díaz,115,4,0,12,17,34,44,4,2019-08-01
9029,Ponce,922,26,3,58,132,142,526,35,2019-08-01
9030,Lajas,52,0,0,0,8,10,30,4,2019-08-01
9031,Lares,112,1,0,1,21,27,53,9,2019-08-01
9032,Las Marías,17,0,0,1,2,9,4,1,2019-08-01
9033,Las Piedras,103,3,1,7,20,24,44,4,2019-08-01
9034,Loiza,181,6,2,12,37,22,84,18,2019-08-01
9035,Quebradillas,99,1,1,2,14,22,54,5,2019-08-01
9036,Manatí,253,3,1,21,32,26,141,29,2019-08-01
9037,Maricao,30,1,0,1,9,9,10,0,2019-08-01
9038,Luquillo,128,3,0,13,20,27,63,2,2019-08-01
9039,Mayagüez,301,1,6,12,35,42,190,15,2019-08-01
9040,Moca,82,0,1,3,17,15,42,4,2019-08-01
9041,Morovis,100,3,0,5,15,17,49,11,2019-08-01
9042,Naguabo,73,1,1,5,13,11,38,4,2019-08-01
9043,Naranjito,133,0,2,7,14,14,71,25,2019-08-01
9044,Orocovis,72,0,3,2,14,15,35,3,2019-08-01
9045,Patillas,57,0,3,0,18,13,22,1,2019-08-01
9046,Peñuelas,45,2,1,6,10,10,14,2,2019-08-01
9047,Maunabo,31,0,0,2,7,6,13,3,2019-08-01
9048,Cidra,129,4,1,5,22,27,65,5,2019-09-01
9049,Coamo,115,5,1,4,37,27,38,3,2019-09-01
9050,Comerío,73,3,1,5,17,12,29,6,2019-09-01
9051,Corozal,116,1,0,7,10,24,55,19,2019-09-01
9052,Culebra,20,0,0,1,2,6,10,1,2019-09-01
9053,Dorado,357,6,3,34,19,41,197,57,2019-09-01
9054,Fajardo,192,20,3,16,50,27,72,4,2019-09-01
9055,Hormigueros,35,1,0,3,10,5,15,1,2019-09-01
9056,Guánica,69,0,1,3,16,14,32,3,2019-09-01
9057,Guayama,254,7,1,12,56,50,121,7,2019-09-01
9058,Guayanilla,68,2,6,4,21,7,26,2,2019-09-01
9059,Guaynabo,653,14,2,44,28,88,346,131,2019-09-01
9060,Gurabo,114,7,2,23,16,23,36,7,2019-09-01
9061,Hatillo,239,1,2,9,24,32,143,28,2019-09-01
9062,Ciales,88,3,0,2,13,21,47,2,2019-09-01
9063,Humacao,225,5,3,27,27,41,105,16,2019-09-01
9064,Florida,38,2,1,2,8,8,17,0,2019-09-01
9065,Ceiba,73,4,1,6,11,23,28,0,2019-09-01
9066,Barranquitas,166,1,2,8,26,29,75,25,2019-09-01
9067,Cataño,175,5,1,8,12,23,97,29,2019-09-01
9068,Isabela,277,0,3,9,35,71,149,9,2019-09-01
9069,Adjuntas,42,0,0,0,7,12,22,1,2019-09-01
9070,Aguada,120,2,3,6,29,27,49,4,2019-09-01
9071,Aguadilla,372,1,2,11,62,78,206,12,2019-09-01
9072,Aguas Buenas,118,4,0,14,18,26,42,14,2019-09-01
9073,Aibonito,78,4,0,3,18,15,29,9,2019-09-01
9074,Añasco,78,3,2,1,11,20,38,3,2019-09-01
9075,Cayey,270,11,3,15,46,28,129,38,2019-09-01
9076,Arecibo,450,9,7,38,64,93,191,48,2019-09-01
9077,Barceloneta,223,2,3,9,26,31,123,29,2019-09-01
9078,Bayamón,2042,12,3,139,81,247,972,588,2019-09-01
9079,Cabo Rojo,147,4,1,1,15,31,88,7,2019-09-01
9080,Caguas,944,14,3,81,92,114,525,115,2019-09-01
9081,Camuy,180,0,1,8,31,40,93,7,2019-09-01
9082,Canóvanas,378,12,3,42,59,47,187,28,2019-09-01
9083,Carolina,1494,22,6,122,200,183,820,141,2019-09-01
9084,Arroyo,52,0,0,3,8,10,28,3,2019-09-01
9085,Jayuya,59,1,0,0,14,15,27,2,2019-09-01
9086,Villalba,67,1,1,5,23,13,20,4,2019-09-01
9087,Juncos,150,7,0,15,37,19,62,10,2019-09-01
9088,Sabana Grande,42,0,0,1,6,6,29,0,2019-09-01
9089,Salinas,139,7,2,4,43,30,46,7,2019-09-01
9090,San Germán,77,5,1,3,13,17,35,3,2019-09-01
9091,San Juan,4532,119,18,462,357,460,2231,885,2019-09-01
9092,San Lorenzo,96,3,2,11,24,20,28,8,2019-09-01
9093,Juana Díaz,125,4,0,13,19,36,49,4,2019-09-01
9094,Santa Isabel,91,3,1,6,24,5,48,4,2019-09-01
9095,Rio Grande,143,5,1,10,25,28,61,13,2019-09-01
9096,Toa Alta,237,7,3,20,12,38,118,39,2019-09-01
9097,Trujillo Alto,70,1,1,3,4,8,46,7,2019-09-01
9098,Utuado,124,0,3,4,20,22,73,2,2019-09-01
