,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
4804,Barranquitas,33.0,0.0,0.0,1.0,1.0,13.0,14.0,4.0,2015-02-01
4805,Barceloneta,33.0,1.0,0.0,5.0,0.0,4.0,22.0,1.0,2015-02-01
4806,Arroyo,6.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2015-02-01
4807,Arecibo,78.0,1.0,0.0,4.0,1.0,26.0,39.0,7.0,2015-02-01
4808,Añasco,8.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2015-02-01
4809,Aibonito,14.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,2015-02-01
4810,Aguas Buenas,14.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,2015-02-01
4811,Aguadilla,46.0,0.0,0.0,2.0,0.0,15.0,29.0,0.0,2015-02-01
4812,Adjuntas,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2015-02-01
4813,Juncos,27.0,1.0,0.0,4.0,4.0,10.0,7.0,1.0,2015-02-01
4814,Cayey,30.0,0.0,0.0,2.0,4.0,1.0,13.0,10.0,2015-02-01
4815,Ceiba,9.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2015-02-01
4816,Aguada,11.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,2015-02-01
4817,Cidra,27.0,2.0,0.0,4.0,2.0,4.0,13.0,2.0,2015-02-01
4818,Ciales,14.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,2015-02-01
4819,Jayuya,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2015-02-01
4820,Humacao,69.0,0.0,0.0,13.0,5.0,21.0,30.0,0.0,2015-02-01
4821,Hormigueros,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2015-02-01
4822,Hatillo,46.0,1.0,0.0,2.0,3.0,9.0,28.0,3.0,2015-02-01
4823,Gurabo,13.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,2015-02-01
4824,Guaynabo,75.0,0.0,0.0,8.0,5.0,12.0,42.0,8.0,2015-02-01
4825,Guayanilla,8.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2015-02-01
4826,Isabela,27.0,0.0,0.0,0.0,1.0,6.0,16.0,4.0,2015-02-01
4827,Guánica,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2015-02-01
4828,Florida,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2015-02-01
4829,Fajardo,34.0,2.0,0.0,2.0,6.0,6.0,15.0,3.0,2015-02-01
4830,Dorado,66.0,1.0,0.0,5.0,2.0,6.0,49.0,3.0,2015-02-01
4831,Culebra,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2015-02-01
4832,Corozal,15.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,2015-02-01
4833,Comerío,14.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2015-02-01
4834,Guayama,59.0,0.0,1.0,2.0,3.0,12.0,38.0,3.0,2015-02-01
4835,Coamo,31.0,0.0,0.0,1.0,4.0,3.0,20.0,3.0,2015-02-01
4836,Corozal,23.0,0.0,0.0,4.0,0.0,2.0,12.0,5.0,2015-03-01
4837,Culebra,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2015-03-01
4838,Dorado,78.0,0.0,0.0,5.0,4.0,12.0,52.0,5.0,2015-03-01
4839,Fajardo,35.0,0.0,0.0,2.0,3.0,8.0,21.0,1.0,2015-03-01
4840,Florida,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2015-03-01
4841,Guánica,12.0,1.0,0.0,0.0,6.0,-1.0,6.0,0.0,2015-03-01
4842,Guayama,44.0,1.0,-1.0,0.0,4.0,13.0,24.0,3.0,2015-03-01
4843,Gurabo,30.0,1.0,0.0,6.0,7.0,6.0,9.0,1.0,2015-03-01
4844,Guaynabo,74.0,1.0,1.0,10.0,2.0,20.0,32.0,8.0,2015-03-01
4845,Hatillo,72.0,0.0,0.0,2.0,1.0,17.0,47.0,5.0,2015-03-01
4846,Hormigueros,10.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,2015-03-01
4847,Humacao,58.0,2.0,0.0,5.0,1.0,17.0,28.0,5.0,2015-03-01
4848,Isabela,29.0,0.0,0.0,0.0,0.0,13.0,17.0,-1.0,2015-03-01
4849,Jayuya,7.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2015-03-01
4850,Guayanilla,13.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,2015-03-01
4851,Comerío,14.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2015-03-01
4852,Canóvanas,50.0,1.0,0.0,7.0,9.0,11.0,20.0,2.0,2015-03-01
4853,Cidra,21.0,1.0,0.0,1.0,3.0,4.0,10.0,2.0,2015-03-01
4854,Aibonito,17.0,0.0,0.0,2.0,0.0,5.0,8.0,2.0,2015-03-01
4855,Añasco,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2015-03-01
4856,Arecibo,72.0,0.0,0.0,1.0,0.0,30.0,38.0,3.0,2015-03-01
4857,Arroyo,12.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,2015-03-01
4858,Barceloneta,28.0,0.0,0.0,3.0,1.0,6.0,15.0,3.0,2015-03-01
4859,Barranquitas,35.0,0.0,0.0,2.0,3.0,17.0,11.0,2.0,2015-03-01
4860,Bayamón,382.0,5.0,0.0,41.0,8.0,70.0,202.0,56.0,2015-03-01
4861,Coamo,17.0,0.0,0.0,2.0,1.0,2.0,10.0,2.0,2015-03-01
4862,Cabo Rojo,14.0,0.0,0.0,1.0,2.0,6.0,5.0,0.0,2015-03-01
4863,Camuy,17.0,0.0,0.0,2.0,2.0,4.0,8.0,1.0,2015-03-01
4864,Juana Díaz,21.0,0.0,0.0,0.0,4.0,6.0,11.0,0.0,2015-03-01
4865,Carolina,250.0,4.0,2.0,30.0,21.0,38.0,141.0,14.0,2015-03-01
4866,Cataño,25.0,0.0,0.0,1.0,0.0,3.0,19.0,2.0,2015-03-01
4867,Cayey,49.0,3.0,0.0,2.0,8.0,4.0,27.0,5.0,2015-03-01
4868,Ceiba,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2015-03-01
4869,Ciales,20.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0,2015-03-01
4870,Caguas,204.0,2.0,0.0,13.0,10.0,26.0,135.0,18.0,2015-03-01
4871,Juncos,30.0,0.0,0.0,5.0,1.0,10.0,13.0,1.0,2015-03-01
4872,Mayagüez,102.0,2.0,0.0,4.0,8.0,30.0,52.0,6.0,2015-03-01
4873,Lares,16.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,2015-03-01
4874,San Juan,692.0,10.0,0.0,82.0,48.0,95.0,376.0,81.0,2015-03-01
4875,San Lorenzo,38.0,2.0,0.0,2.0,6.0,7.0,17.0,4.0,2015-03-01
4876,San Sebastián,27.0,0.0,0.0,0.0,0.0,10.0,16.0,1.0,2015-03-01
4877,Santa Isabel,17.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,2015-03-01
4878,Toa Alta,48.0,2.0,0.0,3.0,2.0,11.0,22.0,8.0,2015-03-01
4879,Toa Baja,105.0,0.0,1.0,12.0,3.0,21.0,60.0,8.0,2015-03-01
4880,Trujillo Alto,56.0,1.0,0.0,8.0,3.0,16.0,25.0,3.0,2015-03-01
4881,Utuado,32.0,0.0,0.0,1.0,5.0,10.0,16.0,0.0,2015-03-01
4882,Vega Alta,79.0,0.0,0.0,2.0,5.0,14.0,49.0,9.0,2015-03-01
4883,Vega Baja,107.0,0.0,0.0,16.0,1.0,10.0,64.0,16.0,2015-03-01
4884,Vieques,19.0,0.0,0.0,1.0,5.0,6.0,7.0,0.0,2015-03-01
4885,Villalba,4.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,2015-03-01
4886,Yabucoa,37.0,2.0,0.0,4.0,7.0,11.0,12.0,1.0,2015-03-01
4887,Yauco,33.0,0.0,0.0,5.0,3.0,5.0,20.0,0.0,2015-03-01
4888,Aguada,18.0,0.0,0.0,1.0,1.0,7.0,8.0,1.0,2015-03-01
4889,San Germán,34.0,0.0,0.0,0.0,1.0,14.0,16.0,3.0,2015-03-01
4890,Salinas,27.0,0.0,0.0,0.0,2.0,5.0,16.0,4.0,2015-03-01
4891,Sabana Grande,7.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2015-03-01
4892,Rio Grande,29.0,1.0,0.0,3.0,5.0,8.0,11.0,1.0,2015-03-01
4893,Las Marías,6.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2015-03-01
4894,Las Piedras,28.0,0.0,0.0,3.0,2.0,10.0,13.0,0.0,2015-03-01
4895,Loiza,37.0,1.0,2.0,2.0,11.0,8.0,13.0,0.0,2015-03-01
4896,Luquillo,29.0,0.0,0.0,1.0,2.0,7.0,19.0,0.0,2015-03-01
4897,Manatí,48.0,1.0,0.0,8.0,2.0,6.0,26.0,5.0,2015-03-01
4898,Maricao,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2015-03-01
4899,Maunabo,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2015-03-01
4900,Lajas,12.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,2015-03-01
4901,Moca,27.0,0.0,0.0,2.0,1.0,8.0,16.0,0.0,2015-03-01
4902,Naguabo,10.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,2015-03-01
4903,Naranjito,22.0,0.0,0.0,2.0,1.0,3.0,13.0,3.0,2015-03-01
4904,Orocovis,18.0,0.0,0.0,0.0,1.0,6.0,10.0,1.0,2015-03-01
4905,Patillas,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2015-03-01
4906,Peñuelas,23.0,1.0,0.0,0.0,4.0,6.0,12.0,0.0,2015-03-01
4907,Ponce,251.0,0.0,0.0,8.0,28.0,38.0,167.0,10.0,2015-03-01
4908,Quebradillas,15.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,2015-03-01
4909,Morovis,22.0,0.0,0.0,4.0,2.0,3.0,11.0,2.0,2015-03-01
4910,Rincón,18.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,2015-03-01
4911,Adjuntas,8.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2015-03-01
4912,Aguadilla,48.0,0.0,0.0,3.0,4.0,17.0,24.0,0.0,2015-03-01
4913,Aguas Buenas,20.0,0.0,0.0,1.0,8.0,7.0,2.0,2.0,2015-03-01
4914,Cidra,34.0,0.0,0.0,1.0,3.0,8.0,16.0,6.0,2015-04-01
4915,Coamo,16.0,0.0,0.0,1.0,1.0,6.0,7.0,1.0,2015-04-01
4916,Comerío,17.0,0.0,0.0,1.0,1.0,5.0,7.0,3.0,2015-04-01
4917,Corozal,10.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2015-04-01
4918,Culebra,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,2015-04-01
4919,Dorado,63.0,0.0,0.0,6.0,2.0,11.0,41.0,3.0,2015-04-01
4920,Fajardo,29.0,1.0,0.0,1.0,4.0,3.0,15.0,5.0,2015-04-01
4921,Florida,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2015-04-01
4922,Guánica,12.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,2015-04-01
4923,Guayama,41.0,1.0,1.0,2.0,5.0,9.0,21.0,2.0,2015-04-01
4924,Guayanilla,10.0,3.0,-1.0,0.0,3.0,3.0,1.0,1.0,2015-04-01
4925,Guaynabo,76.0,6.0,0.0,7.0,4.0,18.0,35.0,6.0,2015-04-01
4926,Gurabo,15.0,1.0,0.0,4.0,2.0,2.0,5.0,1.0,2015-04-01
4927,Hatillo,55.0,1.0,0.0,0.0,1.0,13.0,36.0,4.0,2015-04-01
4928,Hormigueros,13.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,2015-04-01
4929,Humacao,45.0,0.0,0.0,10.0,0.0,9.0,24.0,2.0,2015-04-01
4930,Ciales,11.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,2015-04-01
4931,Ceiba,8.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2015-04-01
4932,Cayey,34.0,2.0,0.0,2.0,1.0,6.0,23.0,0.0,2015-04-01
4933,Cataño,25.0,1.0,0.0,2.0,1.0,12.0,8.0,1.0,2015-04-01
4934,Adjuntas,14.0,0.0,0.0,1.0,3.0,6.0,4.0,0.0,2015-04-01
4935,Aguada,12.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,2015-04-01
4936,Aguadilla,43.0,0.0,0.0,8.0,3.0,8.0,24.0,0.0,2015-04-01
4937,Aguas Buenas,23.0,0.0,0.0,3.0,6.0,6.0,7.0,1.0,2015-04-01
4938,Aibonito,11.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,2015-04-01
4939,Añasco,11.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,2015-04-01
4940,Arecibo,81.0,2.0,0.0,1.0,2.0,33.0,31.0,12.0,2015-04-01
4941,Isabela,29.0,0.0,1.0,1.0,0.0,5.0,21.0,1.0,2015-04-01
4942,Arroyo,10.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,2015-04-01
4943,Barranquitas,24.0,0.0,0.0,1.0,1.0,5.0,15.0,2.0,2015-04-01
4944,Bayamón,318.0,6.0,0.0,43.0,10.0,41.0,159.0,59.0,2015-04-01
4945,Cabo Rojo,14.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,2015-04-01
4946,Caguas,179.0,1.0,0.0,16.0,13.0,27.0,100.0,22.0,2015-04-01
4947,Camuy,22.0,0.0,0.0,1.0,1.0,8.0,11.0,1.0,2015-04-01
4948,Canóvanas,31.0,0.0,0.0,5.0,3.0,3.0,20.0,0.0,2015-04-01
4949,Carolina,222.0,1.0,0.0,25.0,9.0,41.0,131.0,15.0,2015-04-01
4950,Barceloneta,39.0,0.0,0.0,2.0,1.0,3.0,28.0,5.0,2015-04-01
4951,Jayuya,8.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2015-04-01
4952,Yauco,23.0,0.0,0.0,3.0,5.0,3.0,12.0,0.0,2015-04-01
4953,Juncos,18.0,0.0,0.0,3.0,9.0,2.0,4.0,0.0,2015-04-01
4954,Sabana Grande,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2015-04-01
4955,Salinas,22.0,1.0,2.0,1.0,3.0,2.0,13.0,0.0,2015-04-01
4956,San Germán,23.0,0.0,0.0,1.0,5.0,7.0,10.0,0.0,2015-04-01
4957,San Juan,706.0,11.0,1.0,98.0,36.0,113.0,363.0,84.0,2015-04-01
4958,San Lorenzo,24.0,0.0,0.0,5.0,1.0,10.0,7.0,1.0,2015-04-01
4959,San Sebastián,14.0,1.0,0.0,1.0,0.0,2.0,10.0,0.0,2015-04-01
4960,Santa Isabel,17.0,0.0,0.0,0.0,1.0,3.0,11.0,2.0,2015-04-01
4961,Rio Grande,24.0,3.0,1.0,2.0,1.0,8.0,8.0,1.0,2015-04-01
4962,Toa Alta,44.0,0.0,0.0,0.0,1.0,10.0,24.0,9.0,2015-04-01
4963,Trujillo Alto,57.0,0.0,2.0,6.0,2.0,21.0,23.0,3.0,2015-04-01
4964,Utuado,26.0,0.0,1.0,1.0,3.0,12.0,9.0,0.0,2015-04-01
4965,Vega Alta,64.0,0.0,0.0,3.0,2.0,10.0,33.0,16.0,2015-04-01
4966,Vega Baja,69.0,0.0,0.0,6.0,2.0,11.0,41.0,9.0,2015-04-01
4967,Vieques,21.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,2015-04-01
4968,Villalba,12.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,2015-04-01
4969,Juana Díaz,34.0,0.0,0.0,0.0,1.0,13.0,19.0,1.0,2015-04-01
4970,Toa Baja,91.0,0.0,0.0,5.0,0.0,17.0,53.0,16.0,2015-04-01
4971,Rincón,18.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,2015-04-01
4972,Yabucoa,23.0,0.0,0.0,0.0,1.0,12.0,10.0,0.0,2015-04-01
4973,Ponce,180.0,4.0,0.0,13.0,14.0,37.0,105.0,7.0,2015-04-01
4974,Lajas,23.0,0.0,0.0,0.0,2.0,5.0,15.0,1.0,2015-04-01
4975,Lares,15.0,0.0,0.0,0.0,2.0,3.0,9.0,1.0,2015-04-01
4976,Las Marías,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2015-04-01
4977,Las Piedras,26.0,0.0,0.0,0.0,1.0,10.0,13.0,2.0,2015-04-01
4978,Loiza,12.0,4.0,1.0,2.0,0.0,0.0,5.0,0.0,2015-04-01
4979,Quebradillas,12.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2015-04-01
4980,Manatí,43.0,1.0,0.0,4.0,1.0,9.0,19.0,9.0,2015-04-01
4981,Maricao,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2015-04-01
4982,Luquillo,29.0,0.0,0.0,5.0,0.0,4.0,18.0,2.0,2015-04-01
4983,Mayagüez,117.0,1.0,0.0,5.0,10.0,33.0,63.0,5.0,2015-04-01
4984,Moca,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2015-04-01
4985,Morovis,38.0,0.0,0.0,2.0,1.0,15.0,15.0,5.0,2015-04-01
4986,Naguabo,21.0,0.0,0.0,4.0,1.0,3.0,11.0,2.0,2015-04-01
4987,Naranjito,27.0,1.0,0.0,1.0,1.0,7.0,12.0,5.0,2015-04-01
4988,Orocovis,18.0,0.0,0.0,1.0,3.0,5.0,8.0,1.0,2015-04-01
4989,Patillas,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2015-04-01
4990,Peñuelas,9.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,2015-04-01
4991,Maunabo,8.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2015-04-01
4992,Comerío,13.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,2015-05-01
4993,Corozal,29.0,0.0,0.0,2.0,2.0,3.0,15.0,7.0,2015-05-01
4994,Culebra,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-05-01
4995,Dorado,69.0,4.0,0.0,7.0,1.0,6.0,44.0,7.0,2015-05-01
4996,Fajardo,44.0,0.0,0.0,4.0,6.0,2.0,31.0,1.0,2015-05-01
4997,Florida,11.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,2015-05-01
4998,Guánica,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2015-05-01
4999,Jayuya,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2015-05-01
5000,Guayanilla,19.0,0.0,0.0,0.0,9.0,5.0,6.0,-1.0,2015-05-01
5001,Guaynabo,84.0,1.0,0.0,5.0,4.0,15.0,54.0,5.0,2015-05-01
5002,Gurabo,19.0,1.0,0.0,3.0,3.0,6.0,6.0,0.0,2015-05-01
5003,Hatillo,67.0,0.0,0.0,2.0,1.0,12.0,48.0,4.0,2015-05-01
5004,Hormigueros,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2015-05-01
5005,Humacao,30.0,1.0,0.0,5.0,2.0,6.0,16.0,0.0,2015-05-01
5006,Isabela,28.0,0.0,0.0,5.0,0.0,9.0,14.0,0.0,2015-05-01
5007,Guayama,41.0,0.0,0.0,8.0,2.0,9.0,21.0,1.0,2015-05-01
5008,Coamo,15.0,0.0,0.0,2.0,0.0,6.0,6.0,1.0,2015-05-01
5009,Caguas,205.0,2.0,0.0,20.0,6.0,45.0,112.0,20.0,2015-05-01
5010,Ciales,14.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,2015-05-01
5011,Juana Díaz,23.0,0.0,0.0,1.0,4.0,3.0,14.0,1.0,2015-05-01
5012,Aguas Buenas,18.0,5.0,0.0,1.0,1.0,6.0,5.0,0.0,2015-05-01
5013,Aibonito,14.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,2015-05-01
5014,Añasco,6.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2015-05-01
5015,Arecibo,74.0,0.0,0.0,4.0,2.0,32.0,30.0,6.0,2015-05-01
5016,Arroyo,13.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,2015-05-01
5017,Barceloneta,54.0,0.0,0.0,2.0,0.0,16.0,31.0,5.0,2015-05-01
5018,Cidra,32.0,1.0,0.0,2.0,4.0,4.0,18.0,3.0,2015-05-01
5019,Barranquitas,20.0,0.0,0.0,0.0,3.0,4.0,11.0,2.0,2015-05-01
5020,Cabo Rojo,23.0,0.0,0.0,1.0,3.0,12.0,6.0,1.0,2015-05-01
5021,Camuy,31.0,0.0,0.0,0.0,2.0,12.0,17.0,0.0,2015-05-01
5022,Canóvanas,39.0,3.0,0.0,4.0,6.0,8.0,17.0,1.0,2015-05-01
5023,Carolina,224.0,3.0,-1.0,29.0,5.0,45.0,132.0,11.0,2015-05-01
5024,Cataño,40.0,0.0,0.0,14.0,3.0,4.0,19.0,0.0,2015-05-01
5025,Cayey,47.0,2.0,0.0,2.0,3.0,5.0,33.0,2.0,2015-05-01
5026,Ceiba,12.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,2015-05-01
5027,Bayamón,331.0,1.0,0.0,38.0,9.0,45.0,189.0,49.0,2015-05-01
5028,Juncos,22.0,4.0,0.0,5.0,0.0,2.0,8.0,3.0,2015-05-01
5029,Quebradillas,18.0,0.0,0.0,2.0,0.0,3.0,12.0,1.0,2015-05-01
5030,Lares,22.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,2015-05-01
5031,San Germán,12.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,2015-05-01
5032,San Juan,659.0,2.0,0.0,96.0,38.0,96.0,348.0,79.0,2015-05-01
5033,San Lorenzo,38.0,0.0,0.0,5.0,7.0,16.0,7.0,3.0,2015-05-01
5034,San Sebastián,17.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,2015-05-01
5035,Santa Isabel,29.0,1.0,0.0,0.0,5.0,4.0,15.0,4.0,2015-05-01
5036,Toa Alta,42.0,2.0,0.0,3.0,4.0,9.0,16.0,8.0,2015-05-01
5037,Toa Baja,110.0,2.0,0.0,11.0,4.0,14.0,64.0,15.0,2015-05-01
5038,Trujillo Alto,44.0,2.0,-1.0,6.0,3.0,11.0,21.0,2.0,2015-05-01
5039,Utuado,18.0,0.0,0.0,1.0,0.0,3.0,14.0,0.0,2015-05-01
5040,Vega Alta,65.0,0.0,0.0,5.0,4.0,4.0,38.0,14.0,2015-05-01
5041,Vega Baja,80.0,0.0,0.0,4.0,0.0,19.0,43.0,14.0,2015-05-01
5042,Vieques,13.0,1.0,1.0,0.0,5.0,2.0,4.0,0.0,2015-05-01
5043,Villalba,8.0,0.0,0.0,3.0,2.0,1.0,3.0,-1.0,2015-05-01
5044,Yabucoa,31.0,1.0,0.0,2.0,3.0,8.0,16.0,1.0,2015-05-01
5045,Yauco,14.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,2015-05-01
5046,Salinas,27.0,0.0,0.0,3.0,4.0,1.0,19.0,0.0,2015-05-01
5047,Sabana Grande,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2015-05-01
5048,Rio Grande,24.0,1.0,0.0,2.0,6.0,4.0,9.0,2.0,2015-05-01
5049,Rincón,13.0,0.0,0.0,1.0,2.0,4.0,5.0,1.0,2015-05-01
5050,Las Marías,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2015-05-01
5051,Las Piedras,29.0,1.0,0.0,6.0,0.0,11.0,8.0,3.0,2015-05-01
5052,Loiza,27.0,2.0,0.0,3.0,7.0,5.0,9.0,1.0,2015-05-01
5053,Luquillo,25.0,0.0,0.0,1.0,3.0,2.0,19.0,0.0,2015-05-01
5054,Manatí,58.0,0.0,0.0,2.0,6.0,9.0,33.0,8.0,2015-05-01
5055,Maricao,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-05-01
5056,Maunabo,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2015-05-01
5057,Lajas,7.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2015-05-01
5058,Mayagüez,133.0,0.0,0.0,10.0,18.0,23.0,76.0,6.0,2015-05-01
5059,Morovis,25.0,0.0,0.0,2.0,0.0,7.0,14.0,2.0,2015-05-01
5060,Naguabo,11.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,2015-05-01
5061,Naranjito,23.0,0.0,0.0,1.0,4.0,8.0,9.0,1.0,2015-05-01
5062,Orocovis,31.0,1.0,0.0,0.0,3.0,9.0,17.0,1.0,2015-05-01
5063,Patillas,12.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,2015-05-01
5064,Peñuelas,14.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,2015-05-01
5065,Ponce,198.0,3.0,0.0,14.0,19.0,38.0,121.0,3.0,2015-05-01
5066,Moca,16.0,0.0,0.0,1.0,2.0,4.0,8.0,1.0,2015-05-01
5067,Adjuntas,10.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,2015-05-01
5068,Aguada,14.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,2015-05-01
5069,Aguadilla,45.0,1.0,0.0,9.0,5.0,9.0,20.0,1.0,2015-05-01
5070,Yauco,13.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,2015-06-01
5071,Coamo,16.0,0.0,0.0,0.0,2.0,3.0,7.0,4.0,2015-06-01
5072,Comerío,24.0,0.0,0.0,0.0,1.0,12.0,9.0,2.0,2015-06-01
5073,Corozal,21.0,0.0,0.0,1.0,0.0,6.0,9.0,5.0,2015-06-01
5074,Culebra,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-06-01
5075,Dorado,54.0,1.0,0.0,4.0,1.0,6.0,36.0,6.0,2015-06-01
5076,Fajardo,32.0,0.0,0.0,0.0,5.0,9.0,15.0,3.0,2015-06-01
5077,Florida,17.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,2015-06-01
5078,Guánica,9.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2015-06-01
5079,Guayama,55.0,1.0,0.0,2.0,8.0,12.0,32.0,0.0,2015-06-01
5080,Guayanilla,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2015-06-01
5081,Guaynabo,83.0,0.0,0.0,12.0,4.0,14.0,45.0,8.0,2015-06-01
5082,Gurabo,26.0,4.0,0.0,3.0,6.0,6.0,5.0,2.0,2015-06-01
5083,Hatillo,51.0,0.0,0.0,4.0,1.0,15.0,30.0,1.0,2015-06-01
5084,Hormigueros,11.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,2015-06-01
5085,Humacao,48.0,0.0,1.0,3.0,3.0,13.0,24.0,4.0,2015-06-01
5086,Cidra,34.0,1.0,0.0,2.0,2.0,6.0,21.0,2.0,2015-06-01
5087,Ciales,10.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,2015-06-01
5088,Ceiba,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2015-06-01
5089,Cayey,58.0,0.0,0.0,2.0,14.0,6.0,24.0,12.0,2015-06-01
5090,Aguada,17.0,0.0,0.0,1.0,2.0,5.0,8.0,1.0,2015-06-01
5091,Aguadilla,64.0,0.0,0.0,1.0,7.0,28.0,26.0,2.0,2015-06-01
5092,Aguas Buenas,14.0,0.0,0.0,3.0,0.0,2.0,9.0,0.0,2015-06-01
5093,Aibonito,6.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2015-06-01
