Date,Municipio o Area,Tasa de Desempleo,Num. Personas Desempleadas,Num. Personas Empleadas,Num. Personas Grupo Trabajador
2003-01-01,Sabana Grande,13.7,1304.0,7421.0,8762.0
2002-12-01,Sabana Grande,14.1,1227.0,7267.0,8574.0
2002-11-01,Sabana Grande,14.5,1176.0,7304.0,8597.0
2002-10-01,Sabana Grande,15.3,1195.0,7273.0,8462.0
2002-09-01,Sabana Grande,15.1,1235.0,7246.0,8539.0
2002-08-01,Sabana Grande,14.9,1316.0,7403.0,8589.0
2002-07-01,Sabana Grande,14.5,1286.0,7378.0,8532.0
2002-06-01,Sabana Grande,14.8,1293.0,7356.0,8696.0
2002-05-01,Sabana Grande,15.2,1248.0,7336.0,8626.0
2002-04-01,Sabana Grande,16.4,1273.0,7321.0,8629.0
2002-03-01,Sabana Grande,14.2,1320.0,7206.0,8656.0
2002-02-01,Sabana Grande,11.9,1436.0,7294.0,8757.0
2002-01-01,Sabana Grande,13.0,1196.0,7287.0,8402.0
2001-12-01,Sabana Grande,15.1,988.0,7059.0,8282.0
2001-11-01,Sabana Grande,15.3,1089.0,7007.0,8376.0
2001-10-01,Sabana Grande,16.0,1251.0,6919.0,8310.0
2001-09-01,Sabana Grande,13.6,1265.0,6968.0,8272.0
2001-08-01,Sabana Grande,13.6,1314.0,7138.0,8233.0
2001-07-01,Sabana Grande,12.8,1093.0,7234.0,8061.0
2001-06-01,Sabana Grande,13.4,1123.0,7172.0,8261.0
2001-05-01,Sabana Grande,11.4,1062.0,7240.0,8296.0
2001-04-01,Sabana Grande,12.1,1108.0,7227.0,8280.0
2001-03-01,Sabana Grande,12.1,927.0,7245.0,8167.0
2001-02-01,Sabana Grande,10.8,993.0,7299.0,8220.0
2001-01-01,Sabana Grande,11.0,994.0,7321.0,8239.0
2000-12-01,Sabana Grande,12.0,882.0,7132.0,8181.0
2000-11-01,Sabana Grande,12.5,906.0,7190.0,8227.0
2000-10-01,Sabana Grande,14.8,971.0,7106.0,8103.0
2000-09-01,Sabana Grande,12.6,1030.0,7347.0,8220.0
2000-08-01,Sabana Grande,12.2,1236.0,7429.0,8342.0
2020-08-01,Salinas,10.1,669.0,5958.0,6627.0
2020-07-01,Salinas,8.6,560.0,5943.0,6503.0
2020-06-01,Salinas,9.9,648.0,5923.0,6571.0
2020-05-01,Salinas,10.9,694.0,5681.0,6375.0
2020-02-01,Salinas,16.1,876.0,5782.0,6565.0
2020-01-01,Salinas,15.6,1028.0,5898.0,6658.0
2019-12-01,Salinas,16.2,1110.0,5902.0,6892.0
2019-11-01,Salinas,15.3,1087.0,5922.0,6985.0
2019-10-01,Salinas,12.9,1137.0,6089.0,7039.0
2019-09-01,Salinas,13.3,1073.0,6185.0,6995.0
2019-08-01,Salinas,14.2,905.0,6162.0,6994.0
2019-07-01,Salinas,13.9,945.0,6159.0,7130.0
2019-06-01,Salinas,13.3,1017.0,6109.0,7179.0
2019-05-01,Salinas,15.1,996.0,5985.0,7155.0
2019-04-01,Salinas,14.8,936.0,6040.0,7045.0
2019-03-01,Salinas,13.0,1064.0,6258.0,7049.0
2019-02-01,Salinas,13.9,1049.0,6164.0,7089.0
2019-01-01,Salinas,13.1,938.0,5939.0,7196.0
2018-12-01,Salinas,14.7,997.0,5894.0,7161.0
2018-11-01,Salinas,15.3,892.0,5937.0,6831.0
2018-10-01,Salinas,15.8,1017.0,6006.0,6911.0
2018-09-01,Salinas,15.1,1074.0,6099.0,7011.0
2018-08-01,Salinas,14.9,1129.0,6072.0,7135.0
2018-07-01,Salinas,15.3,1082.0,6123.0,7181.0
2018-06-01,Salinas,13.9,1066.0,6185.0,7138.0
2018-05-01,Salinas,14.4,1102.0,6130.0,7225.0
2018-04-01,Salinas,14.4,998.0,6086.0,7183.0
2018-03-01,Salinas,16.1,1030.0,6257.0,7160.0
2018-02-01,Salinas,16.8,1026.0,5956.0,7112.0
2018-01-01,Salinas,17.9,1201.0,5960.0,7458.0
2017-12-01,Salinas,18.2,1201.0,5685.0,7157.0
2017-11-01,Salinas,19.5,1297.0,6076.0,7257.0
2017-10-01,Salinas,21.6,1265.0,6076.0,6950.0
2017-09-01,Salinas,18.5,1473.0,6119.0,7549.0
2017-08-01,Salinas,17.0,1670.0,6171.0,7746.0
2017-07-01,Salinas,18.2,1385.0,6246.0,7504.0
2017-06-01,Salinas,19.4,1263.0,6215.0,7434.0
2017-05-01,Salinas,18.6,1389.0,6151.0,7635.0
2017-04-01,Salinas,19.1,1492.0,6243.0,7707.0
2017-03-01,Salinas,19.7,1408.0,6064.0,7559.0
2017-02-01,Salinas,22.2,1471.0,5963.0,7714.0
2017-01-01,Salinas,21.2,1492.0,5842.0,7556.0
2016-12-01,Salinas,24.2,1698.0,5739.0,7661.0
2016-11-01,Salinas,25.4,1572.0,5847.0,7414.0
2016-10-01,Salinas,22.6,1831.0,5917.0,7570.0
2016-09-01,Salinas,22.9,1989.0,5974.0,7836.0
2016-08-01,Salinas,20.5,1732.0,5956.0,7649.0
2016-07-01,Salinas,20.4,1772.0,6080.0,7746.0
2016-06-01,Salinas,19.3,1535.0,6056.0,7491.0
2016-05-01,Salinas,20.8,1555.0,5857.0,7635.0
2016-04-01,Salinas,20.2,1450.0,5957.0,7506.0
2016-03-01,Salinas,20.2,1534.0,5953.0,7391.0
2016-02-01,Salinas,19.8,1504.0,6199.0,7461.0
2016-01-01,Salinas,22.9,1507.0,5957.0,7460.0
2015-12-01,Salinas,27.7,1527.0,5966.0,7726.0
2015-11-01,Salinas,25.1,1774.0,5931.0,7731.0
2015-10-01,Salinas,24.8,2281.0,5877.0,8247.0
2015-09-01,Salinas,23.6,1986.0,5861.0,7917.0
2015-08-01,Salinas,26.6,1943.0,5793.0,7820.0
2015-07-01,Salinas,26.5,1812.0,5796.0,7673.0
2015-06-01,Salinas,25.2,2094.0,5966.0,7887.0
2015-05-01,Salinas,23.7,2088.0,6094.0,7884.0
2015-04-01,Salinas,21.9,2014.0,6174.0,7980.0
2015-03-01,Salinas,21.4,1894.0,6295.0,7988.0
2015-02-01,Salinas,24.9,1734.0,6203.0,7908.0
2015-01-01,Salinas,27.8,1715.0,6123.0,8010.0
2014-12-01,Salinas,27.5,2053.0,6170.0,8256.0
2014-11-01,Salinas,30.5,2358.0,5986.0,8481.0
2014-10-01,Salinas,28.2,2342.0,6032.0,8512.0
2014-09-01,Salinas,27.5,2632.0,5969.0,8618.0
2014-08-01,Salinas,24.1,2367.0,6127.0,8399.0
2014-07-01,Salinas,25.3,2264.0,6064.0,8233.0
2014-06-01,Salinas,23.7,1949.0,6247.0,8076.0
2014-05-01,Salinas,25.1,2053.0,6131.0,8117.0
2014-04-01,Salinas,25.8,1937.0,6131.0,8184.0
2014-03-01,Salinas,25.5,2054.0,6272.0,8185.0
2014-02-01,Salinas,27.7,2137.0,6165.0,8268.0
2014-01-01,Salinas,26.3,2144.0,6231.0,8416.0
2013-12-01,Salinas,27.4,2367.0,6185.0,8532.0
2013-11-01,Salinas,28.3,2219.0,6234.0,8450.0
2013-10-01,Salinas,27.9,2336.0,6254.0,8521.0
2013-09-01,Salinas,26.8,2458.0,6300.0,8692.0
2013-08-01,Salinas,25.3,2426.0,6578.0,8680.0
2013-07-01,Salinas,24.7,2301.0,6556.0,8601.0
2013-06-01,Salinas,23.3,2231.0,6608.0,8809.0
2013-05-01,Salinas,24.1,2152.0,6374.0,8708.0
2013-04-01,Salinas,24.4,2003.0,6430.0,8611.0
2013-03-01,Salinas,25.4,2025.0,6577.0,8399.0
2013-02-01,Salinas,24.1,2076.0,6754.0,8506.0
2013-01-01,Salinas,24.7,2239.0,6729.0,8816.0
2012-12-01,Salinas,25.2,2147.0,6809.0,8901.0
2012-11-01,Salinas,25.2,2209.0,6799.0,8938.0
2012-10-01,Salinas,25.8,2292.0,6665.0,9101.0
2012-09-01,Salinas,26.2,2296.0,6802.0,9095.0
2012-08-01,Salinas,24.7,2317.0,6819.0,8982.0
2012-07-01,Salinas,23.5,2409.0,6855.0,9211.0
2012-06-01,Salinas,24.4,2236.0,6732.0,9055.0
2012-05-01,Salinas,24.9,2107.0,6600.0,8962.0
2012-04-01,Salinas,24.9,2171.0,6639.0,8903.0
2012-03-01,Salinas,25.4,2186.0,6689.0,8786.0
2012-02-01,Salinas,23.3,2199.0,6835.0,8838.0
2012-01-01,Salinas,26.9,2280.0,6682.0,8969.0
2011-12-01,Salinas,27.8,2073.0,6647.0,8908.0
2011-11-01,Salinas,26.6,2456.0,6696.0,9138.0
2011-10-01,Salinas,27.0,2558.0,6585.0,9205.0
2011-09-01,Salinas,27.2,2423.0,6706.0,9119.0
2011-08-01,Salinas,24.8,2440.0,6897.0,9025.0
2011-07-01,Salinas,25.9,2508.0,6741.0,9214.0
2011-06-01,Salinas,26.2,2272.0,6632.0,9169.0
2011-05-01,Salinas,26.5,2360.0,6597.0,9101.0
2011-04-01,Salinas,25.3,2358.0,6683.0,8990.0
2011-03-01,Salinas,25.3,2381.0,6752.0,8978.0
2011-02-01,Salinas,23.9,2265.0,6823.0,8948.0
2011-01-01,Salinas,25.2,2288.0,6875.0,9040.0
2010-12-01,Salinas,25.9,2145.0,6735.0,8968.0
2010-11-01,Salinas,26.4,2313.0,6797.0,9188.0
2010-10-01,Salinas,25.9,2357.0,6823.0,9092.0
2010-09-01,Salinas,27.1,2444.0,6794.0,9241.0
2010-08-01,Salinas,26.2,2387.0,6828.0,9210.0
2010-07-01,Salinas,27.1,2528.0,6770.0,9322.0
2010-06-01,Salinas,27.4,2421.0,6783.0,9249.0
2010-05-01,Salinas,25.8,2517.0,6675.0,9287.0
2010-04-01,Salinas,25.3,2563.0,6718.0,9346.0
2010-03-01,Salinas,25.7,2327.0,6826.0,9002.0
2010-02-01,Salinas,21.5,2277.0,6521.0,8995.0
2010-01-01,Salinas,23.3,2363.0,6515.0,9189.0
2009-12-01,Salinas,24.7,1789.0,6538.0,8310.0
2009-11-01,Salinas,25.3,1976.0,6608.0,8491.0
2009-10-01,Salinas,23.8,2149.0,6600.0,8687.0
2009-09-01,Salinas,24.1,2236.0,6738.0,8844.0
2009-08-01,Salinas,21.7,2067.0,7044.0,8667.0
2009-07-01,Salinas,21.1,2141.0,6927.0,8879.0
2009-06-01,Salinas,22.5,1951.0,6821.0,8995.0
2009-05-01,Salinas,20.2,1847.0,6842.0,8774.0
2009-04-01,Salinas,20.6,1977.0,6963.0,8798.0
2009-03-01,Salinas,19.3,1730.0,7033.0,8572.0
2009-02-01,Salinas,19.0,1803.0,7329.0,8766.0
2009-01-01,Salinas,18.2,1684.0,7476.0,8717.0
2008-12-01,Salinas,18.5,1720.0,7381.0,9049.0
2008-11-01,Salinas,18.1,1664.0,7395.0,9140.0
2008-10-01,Salinas,18.5,1680.0,7385.0,9061.0
2008-09-01,Salinas,18.3,1638.0,7183.0,9033.0
2008-08-01,Salinas,17.2,1675.0,7384.0,9060.0
2008-07-01,Salinas,16.6,1609.0,7439.0,8792.0
2008-06-01,Salinas,14.3,1535.0,7520.0,8919.0
2008-05-01,Salinas,13.0,1479.0,7614.0,8918.0
2008-04-01,Salinas,15.0,1252.0,7576.0,8772.0
2008-03-01,Salinas,15.3,1136.0,7471.0,8750.0
2008-02-01,Salinas,15.9,1334.0,7285.0,8910.0
2008-01-01,Salinas,16.6,1350.0,7295.0,8821.0
2007-12-01,Salinas,18.0,1373.0,7061.0,8658.0
2007-11-01,Salinas,16.7,1448.0,7128.0,8743.0
2007-10-01,Salinas,16.9,1551.0,7496.0,8612.0
2007-09-01,Salinas,16.3,1433.0,7725.0,8561.0
2007-08-01,Salinas,15.5,1526.0,7629.0,9022.0
2007-07-01,Salinas,13.5,1505.0,7702.0,9230.0
2007-06-01,Salinas,12.3,1402.0,7822.0,9031.0
2007-05-01,Salinas,12.4,1206.0,7854.0,8908.0
2007-04-01,Salinas,12.8,1092.0,7957.0,8914.0
2007-03-01,Salinas,11.7,1108.0,7890.0,8962.0
2007-02-01,Salinas,12.2,1165.0,8119.0,9122.0
2007-01-01,Salinas,12.4,1042.0,8200.0,8932.0
2006-12-01,Salinas,12.3,1129.0,8284.0,9248.0
2006-11-01,Salinas,14.1,1158.0,8199.0,9358.0
2006-10-01,Salinas,14.5,1159.0,8000.0,9443.0
2006-09-01,Salinas,15.8,1349.0,8057.0,9548.0
2006-08-01,Salinas,14.7,1354.0,8351.0,9354.0
2006-07-01,Salinas,14.6,1513.0,8345.0,9570.0
2006-06-01,Salinas,13.3,1443.0,8498.0,9794.0
2006-05-01,Salinas,12.8,1427.0,8464.0,9772.0
2006-04-01,Salinas,13.8,1306.0,8327.0,9804.0
2006-03-01,Salinas,15.2,1244.0,8395.0,9708.0
2006-02-01,Salinas,16.9,1338.0,7119.0,9665.0
2006-01-01,Salinas,19.4,1503.0,7115.0,9898.0
2005-12-01,Salinas,19.7,1444.0,7033.0,8563.0
2005-11-01,Salinas,16.6,1715.0,7547.0,8830.0
2005-10-01,Salinas,17.8,1720.0,7233.0,8753.0
2005-09-01,Salinas,18.6,1498.0,7366.0,9045.0
2005-08-01,Salinas,18.6,1567.0,7336.0,8800.0
2005-07-01,Salinas,17.0,1678.0,7370.0,9044.0
2005-06-01,Salinas,17.9,1673.0,7227.0,9009.0
2005-05-01,Salinas,17.9,1506.0,7308.0,8876.0
2005-04-01,Salinas,15.5,1574.0,7408.0,8801.0
2005-03-01,Salinas,16.9,1598.0,7412.0,8906.0
2005-02-01,Salinas,14.7,1362.0,8173.0,8770.0
2005-01-01,Salinas,13.9,1507.0,8455.0,8919.0
2004-12-01,Salinas,14.3,1406.0,8356.0,9579.0
2004-11-01,Salinas,12.9,1362.0,8688.0,9817.0
2004-10-01,Salinas,15.3,1393.0,8585.0,9749.0
2004-09-01,Salinas,13.4,1290.0,8685.0,9978.0
2004-08-01,Salinas,14.0,1550.0,8598.0,10135.0
2004-07-01,Salinas,14.7,1345.0,8572.0,10030.0
2004-06-01,Salinas,15.4,1400.0,8022.0,9998.0
2004-05-01,Salinas,16.9,1478.0,7700.0,10050.0
2004-04-01,Salinas,15.5,1460.0,7726.0,9482.0
2004-03-01,Salinas,16.0,1568.0,7735.0,9268.0
2004-02-01,Salinas,15.1,1420.0,7701.0,9146.0
2004-01-01,Salinas,17.3,1476.0,7428.0,9211.0
2003-12-01,Salinas,16.9,1371.0,7453.0,9072.0
2003-11-01,Salinas,17.7,1552.0,7266.0,8980.0
2003-10-01,Salinas,17.3,1520.0,7252.0,8973.0
2003-09-01,Salinas,17.5,1563.0,7370.0,8829.0
2003-08-01,Salinas,17.5,1519.0,7449.0,8771.0
2003-07-01,Salinas,16.5,1561.0,7556.0,8931.0
2003-06-01,Salinas,16.8,1584.0,7489.0,9033.0
2003-05-01,Salinas,17.0,1498.0,7284.0,9054.0
2003-04-01,Salinas,18.1,1510.0,7225.0,8999.0
2003-03-01,Salinas,17.6,1496.0,7207.0,8780.0
2003-02-01,Salinas,18.0,1594.0,7060.0,8819.0
2003-01-01,Salinas,18.2,1542.0,7214.0,8749.0
2002-12-01,Salinas,19.7,1550.0,7022.0,8610.0
2002-11-01,Salinas,19.3,1606.0,7378.0,8820.0
2002-10-01,Salinas,20.4,1728.0,7306.0,8750.0
2002-09-01,Salinas,19.1,1759.0,7375.0,9137.0
2002-08-01,Salinas,18.2,1870.0,7444.0,9176.0
2002-07-01,Salinas,16.8,1738.0,7434.0,9113.0
2002-06-01,Salinas,15.5,1653.0,7322.0,9097.0
2002-05-01,Salinas,14.6,1502.0,7686.0,8936.0
2002-04-01,Salinas,16.3,1345.0,7588.0,8667.0
2002-03-01,Salinas,13.4,1313.0,7555.0,8999.0
2002-02-01,Salinas,12.2,1477.0,7473.0,9065.0
2002-01-01,Salinas,13.6,1165.0,7487.0,8720.0
2001-12-01,Salinas,15.3,1034.0,7240.0,8507.0
2001-11-01,Salinas,15.8,1175.0,7016.0,8662.0
2001-10-01,Salinas,16.4,1303.0,6902.0,8543.0
2001-09-01,Salinas,14.0,1314.0,6978.0,8330.0
2001-08-01,Salinas,14.0,1358.0,7244.0,8260.0
2001-07-01,Salinas,14.4,1135.0,7169.0,8113.0
2001-06-01,Salinas,13.5,1181.0,7085.0,8425.0
2001-05-01,Salinas,13.5,1202.0,6872.0,8371.0
2001-04-01,Salinas,14.9,1108.0,6978.0,8193.0
2001-03-01,Salinas,13.8,1071.0,7022.0,7943.0
2001-02-01,Salinas,12.4,1217.0,7071.0,8195.0
2001-01-01,Salinas,12.9,1124.0,7010.0,8146.0
2000-12-01,Salinas,13.9,998.0,6936.0,8069.0
2000-11-01,Salinas,13.7,1036.0,7051.0,8046.0
2000-10-01,Salinas,15.5,1119.0,6994.0,8055.0
2000-09-01,Salinas,14.0,1116.0,7237.0,8167.0
2000-08-01,Salinas,13.8,1280.0,7329.0,8274.0
2020-08-01,San Germán,8.4,761.0,8342.0,9103.0
2020-07-01,San Germán,7.2,645.0,8349.0,8994.0
2020-06-01,San Germán,8.1,752.0,8490.0,9242.0
2020-05-01,San Germán,10.2,903.0,7925.0,8828.0
2020-02-01,San Germán,11.5,980.0,8231.0,9185.0
2020-01-01,San Germán,10.9,1306.0,8341.0,9294.0
2019-12-01,San Germán,11.7,1074.0,8459.0,9305.0
2019-11-01,San Germán,10.9,1017.0,8506.0,9358.0
2019-10-01,San Germán,9.6,1122.0,8601.0,9581.0
2019-09-01,San Germán,11.1,1036.0,8745.0,9542.0
2019-08-01,San Germán,11.3,910.0,8809.0,9511.0
2019-07-01,San Germán,10.7,1089.0,8680.0,9834.0
2019-06-01,San Germán,10.9,1117.0,8606.0,9926.0
2019-05-01,San Germán,13.1,1045.0,8381.0,9725.0
2019-04-01,San Germán,12.6,1053.0,8354.0,9659.0
2019-03-01,San Germán,10.5,1265.0,8392.0,9646.0
2019-02-01,San Germán,10.9,1200.0,8465.0,9554.0
2019-01-01,San Germán,10.1,988.0,8373.0,9380.0
2018-12-01,San Germán,10.7,1040.0,8479.0,9505.0
2018-11-01,San Germán,11.2,944.0,8649.0,9317.0
2018-10-01,San Germán,12.1,1011.0,8453.0,9490.0
2018-09-01,San Germán,13.2,1096.0,8557.0,9745.0
2018-08-01,San Germán,12.6,1163.0,8607.0,9616.0
2018-07-01,San Germán,12.6,1297.0,8454.0,9854.0
2018-06-01,San Germán,12.5,1237.0,8461.0,9844.0
2018-05-01,San Germán,12.8,1221.0,8344.0,9675.0
2018-04-01,San Germán,13.2,1208.0,8263.0,9669.0
2018-03-01,San Germán,14.4,1228.0,8254.0,9572.0
2018-02-01,San Germán,13.2,1253.0,8510.0,9516.0
2018-01-01,San Germán,13.8,1394.0,8382.0,9648.0
2017-12-01,San Germán,16.5,1294.0,7927.0,9804.0
2017-11-01,San Germán,16.3,1344.0,8254.0,9726.0
2017-10-01,San Germán,17.0,1568.0,8168.0,9495.0
2017-09-01,San Germán,15.4,1602.0,8270.0,9856.0
2017-08-01,San Germán,14.0,1668.0,8406.0,9836.0
2017-07-01,San Germán,15.8,1507.0,8504.0,9777.0
2017-06-01,San Germán,16.9,1364.0,8522.0,9770.0
2017-05-01,San Germán,16.0,1590.0,8753.0,10094.0
2017-04-01,San Germán,16.2,1727.0,8935.0,10249.0
2017-03-01,San Germán,17.0,1666.0,8738.0,10419.0
2017-02-01,San Germán,16.6,1727.0,8905.0,10662.0
2017-01-01,San Germán,14.8,1788.0,8791.0,10526.0
2016-12-01,San Germán,16.0,1773.0,8590.0,10678.0
2016-11-01,San Germán,16.5,1525.0,8788.0,10316.0
2016-10-01,San Germán,15.2,1641.0,8681.0,10231.0
2016-09-01,San Germán,15.9,1732.0,8858.0,10520.0
2016-08-01,San Germán,14.0,1558.0,8849.0,10239.0
2016-07-01,San Germán,14.8,1670.0,8893.0,10528.0
2016-06-01,San Germán,14.6,1446.0,8856.0,10295.0
2016-05-01,San Germán,15.4,1543.0,8659.0,10436.0
2016-04-01,San Germán,14.9,1519.0,8704.0,10375.0
2016-03-01,San Germán,14.4,1581.0,8723.0,10240.0
2016-02-01,San Germán,12.3,1524.0,9205.0,10228.0
2016-01-01,San Germán,14.1,1464.0,8921.0,10187.0
2015-12-01,San Germán,16.5,1293.0,8828.0,10498.0
2015-11-01,San Germán,13.8,1465.0,8889.0,10386.0
2015-10-01,San Germán,14.2,1743.0,8783.0,10571.0
2015-09-01,San Germán,13.2,1424.0,8831.0,10313.0
2015-08-01,San Germán,14.8,1451.0,8761.0,10234.0
2015-07-01,San Germán,14.4,1339.0,8669.0,10170.0
2015-06-01,San Germán,14.6,1519.0,8733.0,10280.0
2015-05-01,San Germán,15.1,1464.0,8888.0,10133.0
2015-04-01,San Germán,13.3,1495.0,8934.0,10228.0
2015-03-01,San Germán,13.0,1579.0,9021.0,10467.0
2015-02-01,San Germán,14.3,1372.0,8861.0,10306.0
2015-01-01,San Germán,16.4,1353.0,8746.0,10374.0
2014-12-01,San Germán,16.4,1483.0,8721.0,10344.0
2014-11-01,San Germán,18.2,1714.0,8528.0,10460.0
2014-10-01,San Germán,19.2,1716.0,8558.0,10437.0
2014-09-01,San Germán,18.4,1903.0,8603.0,10431.0
2014-08-01,San Germán,17.3,2035.0,8695.0,10593.0
2014-07-01,San Germán,18.4,1935.0,8610.0,10538.0
2014-06-01,San Germán,18.5,1822.0,8629.0,10517.0
2014-05-01,San Germán,19.5,1944.0,8549.0,10554.0
2014-04-01,San Germán,19.8,1953.0,8545.0,10582.0
2014-03-01,San Germán,19.5,2065.0,8738.0,10614.0
2014-02-01,San Germán,20.3,2111.0,8742.0,10656.0
2014-01-01,San Germán,18.7,2123.0,8877.0,10861.0
2013-12-01,San Germán,20.0,2224.0,8723.0,10966.0
2013-11-01,San Germán,21.1,2040.0,8597.0,10917.0
2013-10-01,San Germán,20.8,2183.0,8639.0,10906.0
2013-09-01,San Germán,20.8,2296.0,8702.0,10893.0
2013-08-01,San Germán,19.6,2274.0,8743.0,10913.0
2013-07-01,San Germán,18.9,2279.0,8639.0,10981.0
2013-06-01,San Germán,18.3,2136.0,8644.0,10879.0
2013-05-01,San Germán,19.1,2019.0,8589.0,10658.0
2013-04-01,San Germán,19.8,1932.0,8599.0,10576.0
2013-03-01,San Germán,21.7,2025.0,8772.0,10614.0
2013-02-01,San Germán,18.5,2121.0,8980.0,10720.0
2013-01-01,San Germán,17.6,2435.0,9083.0,11207.0
2012-12-01,San Germán,18.4,2033.0,9018.0,11013.0
2012-11-01,San Germán,17.5,1943.0,9071.0,11026.0
2012-10-01,San Germán,18.3,2033.0,8969.0,11051.0
2012-09-01,San Germán,19.1,1925.0,9134.0,10996.0
2012-08-01,San Germán,17.7,2008.0,9236.0,10977.0
2012-07-01,San Germán,16.7,2153.0,9326.0,11287.0
2012-06-01,San Germán,18.1,1986.0,9081.0,11222.0
2012-05-01,San Germán,18.8,1867.0,9131.0,11193.0
2012-04-01,San Germán,19.1,2006.0,9213.0,11087.0
2012-03-01,San Germán,19.5,2119.0,9297.0,11250.0
2012-02-01,San Germán,16.6,2182.0,9513.0,11395.0
2012-01-01,San Germán,18.9,2255.0,9265.0,11552.0
2011-12-01,San Germán,19.9,1893.0,9152.0,11406.0
2011-11-01,San Germán,17.8,2155.0,9274.0,11420.0
2011-10-01,San Germán,19.1,2275.0,9088.0,11427.0
2011-09-01,San Germán,19.1,2005.0,9323.0,11279.0
2011-08-01,San Germán,18.4,2142.0,9324.0,11230.0
2011-07-01,San Germán,19.0,2203.0,9201.0,11526.0
2011-06-01,San Germán,18.8,2109.0,9362.0,11433.0
2011-05-01,San Germán,19.5,2152.0,9315.0,11353.0
2011-04-01,San Germán,18.5,2172.0,9417.0,11534.0
2011-03-01,San Germán,18.0,2250.0,9616.0,11565.0
2011-02-01,San Germán,16.7,2144.0,9714.0,11561.0
2011-01-01,San Germán,17.8,2111.0,9790.0,11727.0
2010-12-01,San Germán,18.2,1945.0,9789.0,11659.0
2010-11-01,San Germán,18.3,2115.0,9786.0,11905.0
2010-10-01,San Germán,18.8,2183.0,9667.0,11972.0
2010-09-01,San Germán,19.7,2188.0,9718.0,11974.0
2010-08-01,San Germán,19.5,2243.0,9667.0,11910.0
2010-07-01,San Germán,19.4,2386.0,9707.0,12104.0
2010-06-01,San Germán,19.2,2338.0,9768.0,12005.0
2010-05-01,San Germán,17.9,2336.0,9838.0,12043.0
2010-04-01,San Germán,17.7,2316.0,9860.0,12084.0
2010-03-01,San Germán,17.8,2150.0,9969.0,11988.0
2010-02-01,San Germán,15.5,2122.0,10239.0,11982.0
2010-01-01,San Germán,17.2,2162.0,10137.0,12131.0
2009-12-01,San Germán,17.7,1885.0,10186.0,12124.0
2009-11-01,San Germán,18.3,2100.0,10138.0,12237.0
2009-10-01,San Germán,17.9,2192.0,10124.0,12378.0
2009-09-01,San Germán,19.0,2271.0,10228.0,12409.0
2009-08-01,San Germán,17.3,2202.0,10463.0,12326.0
2009-07-01,San Germán,16.2,2398.0,10572.0,12626.0
2009-06-01,San Germán,16.8,2186.0,10573.0,12649.0
2009-05-01,San Germán,17.8,2050.0,10321.0,12622.0
2009-04-01,San Germán,17.0,2136.0,10586.0,12709.0
2009-03-01,San Germán,15.9,2229.0,10786.0,12550.0
2009-02-01,San Germán,15.2,2171.0,11200.0,12757.0
2009-01-01,San Germán,14.6,2046.0,11178.0,12832.0
2008-12-01,San Germán,14.6,2011.0,11103.0,13211.0
2008-11-01,San Germán,13.6,1914.0,11175.0,13092.0
2008-10-01,San Germán,14.3,1893.0,11164.0,12996.0
2008-09-01,San Germán,13.7,1756.0,11334.0,12931.0
2008-08-01,San Germán,13.4,1859.0,11302.0,13023.0
2008-07-01,San Germán,13.1,1800.0,11293.0,13134.0
2008-06-01,San Germán,12.2,1756.0,11247.0,13058.0
2008-05-01,San Germán,11.4,1705.0,11293.0,12998.0
2008-04-01,San Germán,12.8,1561.0,11283.0,12808.0
2008-03-01,San Germán,13.4,1455.0,11090.0,12748.0
2008-02-01,San Germán,12.4,1657.0,11380.0,12940.0
2008-01-01,San Germán,12.8,1716.0,11276.0,12806.0
2007-12-01,San Germán,14.0,1604.0,11087.0,12984.0
2007-11-01,San Germán,12.6,1652.0,11258.0,12928.0
2007-10-01,San Germán,13.9,1799.0,11225.0,12886.0
2007-09-01,San Germán,13.8,1616.0,11710.0,12874.0
2007-08-01,San Germán,13.6,1808.0,11475.0,13033.0
2007-07-01,San Germán,12.5,1878.0,11709.0,13588.0
2007-06-01,San Germán,12.3,1813.0,11889.0,13288.0
2007-05-01,San Germán,12.7,1677.0,11912.0,13386.0
2007-04-01,San Germán,13.3,1670.0,11937.0,13559.0
2007-03-01,San Germán,12.8,1732.0,11746.0,13644.0
2007-02-01,San Germán,11.4,1827.0,12004.0,13764.0
2007-01-01,San Germán,11.6,1724.0,11966.0,13470.0
2006-12-01,San Germán,11.5,1540.0,12011.0,13544.0
2006-11-01,San Germán,12.6,1568.0,11923.0,13534.0
2006-10-01,San Germán,12.7,1558.0,11713.0,13569.0
2006-09-01,San Germán,14.0,1712.0,11515.0,13635.0
2006-08-01,San Germán,13.2,1705.0,11940.0,13418.0
2006-07-01,San Germán,12.9,1880.0,12031.0,13395.0
2006-06-01,San Germán,11.0,1817.0,12383.0,13757.0
2006-05-01,San Germán,10.8,1778.0,12256.0,13809.0
2006-04-01,San Germán,11.7,1530.0,11885.0,13913.0
2006-03-01,San Germán,13.3,1484.0,11928.0,13740.0
2006-02-01,San Germán,12.6,1577.0,11836.0,13462.0
2006-01-01,San Germán,14.4,1829.0,11717.0,13757.0
2005-12-01,San Germán,14.4,1712.0,11641.0,13548.0
2005-11-01,San Germán,12.5,1965.0,12053.0,13682.0
2005-10-01,San Germán,13.2,1965.0,11956.0,13606.0
2005-09-01,San Germán,14.4,1728.0,11804.0,13781.0
