Date,Puerto Rico SA,Puerto Rico NSA,Adjuntas NSA,Aguada NSA,Aguadilla NSA,Aguas Buenas NSA,Aibonito NSA,Añasco NSA,Arecibo NSA,Arroyo NSA,Barceloneta NSA,Barranquitas NSA,Bayamón NSA,Cabo Rojo NSA,Caguas NSA,Camuy NSA,Canóvanas NSA,Carolina NSA,Cataño NSA,Cayey NSA,Ceiba NSA,Ciales NSA,Cidra NSA,Coamo NSA,Comerío NSA,Corozal NSA,Culebra NSA,Dorado NSA,Fajardo NSA,Florida NSA,Guánica NSA,Guayama NSA,Guayanilla NSA,Guaynabo NSA,Gurabo NSA,Hatillo NSA,Hormigueros NSA,Humacao NSA,Isabela NSA,Jayuya NSA,Juana Diaz NSA,Juncos NSA,Lajas NSA,Lares NSA,Las Marías NSA,Las Piedras NSA,Loiza NSA,Luquillo NSA,Manatí NSA,Maricao NSA,Maunabo NSA,Mayaguez NSA,Moca NSA,Morovis NSA,Naguabo NSA,Naranjito NSA,Orocovis NSA,Patillas NSA,Peñuelas NSA,Ponce NSA,Quebradillas NSA,Rincón NSA,Rio Grande NSA,Sabana Grande NSA,Salinas NSA,San Germán NSA,San Juan NSA,San Lorenzo NSA,San Sebastián NSA,Santa Isabel NSA,Toa Alta NSA,Toa Baja NSA,Trujillo Alto NSA,Utuado NSA,Vega Alta NSA,Vega Baja NSA,Vieques NSA,Villalba NSA,Yabucoa NSA,Yauco NSA,"Mayaguez-San Germán, PR CSA NSA","Ponce-Coamo-Santa Isabel, PR CSA NSA","San Juan-Carolina, PR CSA NSA","Adjuntas, PR MicroSA NSA","Coamo, PR MicroSA NSA","Coco, Salinas, PR MicroSA NSA","Jayuya, PR MicroSA NSA","Santa Isabel, PR MicroSA NSA","Aguadilla-Isabela, PR MSA NSA","Arecibo, PR MSA NSA","Guayama, PR MSA NSA","Mayaguez, PR MSA NSA","Ponce, PR MSA NSA","San Germán, PR MSA NSA","San Juan-Carolina-Caguas, PR MSA NSA"
2012-06,1195996,1198532,4918,12776,16291,7404,7217,9322,25488,5783,6234,7868,72617,14587,52522,9911,16792,67343,8737,17578,4365,4337,17021,11798,5606,9917,849,13059,12789,3602,4718,13408,5781,39052,17431,13245,5986,19334,12649,4593,16504,12953,6123,7442,3642,12144,9431,7020,12510,2131,3340,25877,11477,8705,8533,7810,5696,5457,6887,52350,6346,4779,18025,7128,9055,11222,145475,12835,11215,9808,26860,32193,28842,7531,10369,14914,2976,8267,10309,11419,70923,132450,887482,4918,11798,9055,4593,9808,93482,54990,24648,31863,105926,39060,798789
2012-05,1197578,1194456,4959,12733,16106,7325,7284,9314,25589,5711,6191,7869,72176,14615,52167,9961,16678,66886,8685,17433,4366,4264,16861,11836,5579,9819,828,13004,12710,3588,4790,13345,5833,39034,17341,13495,5961,19265,12581,4643,16463,12890,6095,7607,3691,12084,9369,6965,12471,2135,3372,25836,11366,8700,8537,7757,5882,5460,6831,51975,6349,4777,17925,7043,8962,11193,145223,12703,11279,9621,26692,31986,28670,7577,10294,14747,3005,8243,10330,11528,70743,132079,883994,4959,11836,8962,4643,9621,93340,55394,24516,31797,105663,38946,795122
2012-04,1199216,1185581,4818,12710,16094,7302,7243,9277,25305,5717,6181,7700,71729,14405,51698,9851,16597,66396,8665,17479,4354,4236,16800,11729,5505,9702,834,12860,12654,3561,4749,13326,5661,38709,17212,13367,5886,19187,12509,4567,16188,12778,6020,7427,3667,11957,9296,6927,12406,2068,3358,25584,11323,8584,8456,7693,5548,5469,6761,51671,6326,4804,17799,6961,8903,11087,144286,12635,11172,9981,26496,31727,28424,7448,10227,14714,3007,8217,10232,11378,69943,131153,877577,4818,11729,8903,4567,9981,92764,54849,24512,31470,104625,38473,789313
2012-03,1201464,1200633,4933,12873,16333,7429,7348,9386,25622,5798,6261,7843,72446,14556,52309,9957,16804,67052,8795,17666,4437,4300,16998,11753,5597,9839,832,12990,12827,3577,4774,13451,5676,39003,17399,13525,5918,19429,12716,4551,16285,12939,6123,7674,3807,12098,9392,7012,12557,2166,3410,25828,11478,8722,8588,7791,5752,5535,6822,52214,6415,4877,17967,7070,8786,11250,145716,12755,11345,11640,26740,32015,28682,7614,10327,14887,3048,8377,10389,11535,70745,134009,887177,4933,11753,8786,4551,11640,94296,55519,24784,31746,105683,38999,798088
2012-02,1204910,1209594,5036,12955,16402,7489,7358,9471,25767,5868,6302,7889,72866,14714,52870,10014,16926,67421,8850,17632,4456,4296,17054,11805,5589,9938,820,13088,12956,3610,4815,13577,5748,39356,17502,13631,5934,19536,12753,4572,16429,12998,6195,7741,3760,12174,9431,7070,12704,2219,3430,25950,11593,8753,8683,7846,5717,5618,6890,52696,6434,4911,18062,7145,8838,11395,147072,12858,11450,12028,26855,32153,28907,7610,10379,14960,3097,8484,10482,11713,71333,135644,893265,5036,11805,8838,4572,12028,94886,55846,25063,31884,106775,39449,803518
2012-01,1208971,1219603,5124,13033,16514,7568,7409,9547,26043,5920,6365,7970,73455,14938,53469,10111,17110,67845,8897,17705,4456,4358,17195,12034,5653,10062,806,13172,13089,3657,4882,13734,5848,39517,17681,13767,6012,19671,12893,4604,16660,13108,6305,7793,3852,12204,9500,7085,12813,2170,3436,26223,11760,8862,8727,7899,5797,5675,6987,53295,6478,4983,18224,7265,8969,11552,147783,12997,11488,11471,27062,32453,29079,7705,10503,15143,3156,8628,10602,11801,72295,136730,900278,5124,12034,8969,4604,11471,95716,56399,25329,32235,108101,40060,809581
2011-12,1211982,1217616,5137,12836,16363,7452,7386,9383,26108,5848,6204,7953,74201,14780,52950,10151,16937,68570,8939,17647,4448,4323,17070,11936,5599,10046,755,13140,13119,3597,4917,13720,5782,40071,17353,13719,5856,19437,12718,4616,16588,12972,6168,7825,3853,11988,9587,7055,12787,2147,3372,25819,11514,8722,8638,7849,5760,5590,6966,53433,6418,4862,18208,7160,8908,11406,150178,12895,11365,10551,26891,32807,29371,7576,10433,15151,3174,8460,10409,11692,71189,135462,901977,5137,11936,8908,4616,10551,94442,56396,25158,31675,107838,39514,811515
2011-11,1213164,1214929,5010,13079,16579,7526,7386,9588,26239,5912,6265,7908,73799,14826,52760,10180,16906,68088,8920,17605,4489,4348,17056,12224,5630,9979,733,12994,13146,3616,4868,13887,5801,39480,17284,13687,5895,19549,12890,4641,16679,13026,6212,7801,3788,11930,9571,7086,12790,2116,3412,26173,11637,8726,8574,7867,5738,5659,7073,53673,6463,4979,18158,7133,9138,11420,148401,12897,11403,9428,26693,32586,29030,7580,10425,15154,3107,8507,10505,11619,71659,134882,898468,5010,12224,9138,4641,9428,95536,56569,25458,32068,108220,39591,807303
2011-10,1213096,1218429,5111,13079,16613,7573,7355,9571,26305,5923,6316,7995,73907,14821,52876,10189,17017,68322,8962,17610,4497,4427,17046,12302,5700,10090,714,13046,13243,3632,4925,13934,5848,39564,17295,13573,5896,19655,12946,4675,16791,13030,6230,7844,3789,12018,9631,7129,12852,2141,3417,26180,11660,8789,8673,7900,5804,5623,7096,53710,6505,4924,18249,7217,9205,11427,148762,13005,11485,9206,26724,32653,29096,7628,10497,15261,3078,8443,10551,11646,71771,135078,901426,5111,12302,9205,4675,9206,95750,56572,25480,32076,108459,39695,810169
2011-09,1212658,1209701,5120,12913,16440,7498,7304,9447,26166,5871,6253,7956,73451,14773,52604,10128,16913,67912,8904,17471,4462,4415,16868,12216,5630,10056,735,12987,13098,3637,4817,13877,5785,39434,17209,13359,5856,19445,12808,4685,16694,12933,6159,7801,3817,11924,9565,7073,12666,2174,3354,26008,11529,8769,8621,7848,5757,5541,7056,53246,6450,4777,18111,7150,9119,11279,147672,12869,11351,9226,26625,32448,28956,7577,10415,15137,3151,8348,10469,11534,71225,134042,895230,5120,12216,9119,4685,9226,94643,56103,25289,31864,107480,39361,804719
2011-08,1213100,1196031,5136,12804,16329,7436,7232,9366,25838,5873,6256,7871,72426,14690,52025,10019,16742,66879,8772,17311,4396,4422,16639,12131,5503,9973,723,12807,12958,3613,4782,13817,5775,38613,16967,13177,5822,19292,12655,4697,16521,12862,6119,8045,3831,11821,9467,6950,12527,2183,3345,25903,11475,8695,8519,7794,5663,5577,6988,52466,6338,4742,17918,7113,9025,11230,144899,12795,11427,9092,26253,31998,28494,7555,10332,15031,3088,8228,10425,11531,70877,132650,883585,5136,12131,9025,4697,9092,94398,55372,25267,31725,106291,39152,793921
2011-07,1214535,1211782,5181,12902,16483,7491,7338,9435,26481,5928,6334,7945,73093,15070,52608,10360,16923,67480,8838,17550,4442,4554,16791,12300,5535,10137,766,12936,13002,3666,4919,13925,6058,39042,17103,13593,5920,19452,12821,4786,16785,12973,6313,8321,4081,11913,9563,6984,12709,2279,3405,26114,11626,8811,8652,7916,5734,5622,7092,53205,6516,4776,18053,7342,9214,11526,146352,12941,11701,9371,26454,32328,28770,7625,10427,15229,3113,8371,10564,11826,72285,135108,893677,5181,12300,9214,4786,9371,95690,56950,25475,32034,108256,40251,802038
2011-06,1217007,1224970,5036,13190,16735,7550,7372,9609,26821,5933,6355,7995,73955,14977,53043,10479,16995,68227,8916,17701,4463,4541,16964,12261,5583,10160,756,13141,13118,3707,4959,14051,6044,39636,17315,13785,5978,19621,13044,4775,16833,13094,6245,8198,3922,12003,9664,7040,12862,2290,3446,26528,11821,8878,8710,7994,5765,5640,7099,53404,6540,4862,18171,7267,9169,11433,148318,13075,11757,11555,26820,32752,29180,7768,10518,15369,3281,8383,10687,11837,72428,137411,903122,5036,12261,9169,4775,11555,96984,57625,25624,32506,108559,39922,810704
2011-05,1220184,1217185,4977,13176,16697,7548,7305,9680,26878,5942,6307,7859,73425,14821,52728,10375,16929,67752,8890,17633,4463,4443,16814,12140,5552,9974,779,13022,13135,3714,4968,14125,5947,39308,17250,13769,5938,19666,12950,4758,16814,13026,6266,7768,3912,11953,9659,7017,12765,2196,3480,26471,11656,8833,8683,7943,5686,5686,7183,53612,6553,4915,18090,7157,9101,11353,147353,12922,11555,10406,26533,32463,28981,7707,10493,15277,3142,8443,10719,11769,72006,136259,898022,4977,12140,9101,4758,10406,96104,57575,25753,32409,108736,39597,805593
2011-04,1223951,1221071,4914,13169,16725,7586,7290,9663,26826,5959,6357,7822,73749,15131,52952,10355,17046,68113,8932,17663,4475,4453,16928,12053,5563,9985,799,13085,13163,3716,4937,14154,5889,39554,17327,13715,5969,19705,12929,4673,16732,13065,6301,7596,3870,11988,9718,7014,12835,2107,3498,26622,11646,8869,8684,7947,5700,5719,7222,53831,6571,4945,18182,7290,8990,11534,148206,12968,11468,10572,26595,32569,29098,7682,10575,15328,3210,8497,10736,11769,72847,136416,901328,4914,12053,8990,4673,10572,95823,57467,25832,32591,108877,40256,809039
2011-03,1228607,1230197,5099,13327,16929,7682,7361,9751,27154,6016,6456,7978,73975,15033,53335,10549,17206,68395,8980,17724,4553,4557,16990,12164,5646,10053,806,13161,13351,3749,5065,14328,5991,39629,17397,13938,6030,19873,13090,4805,16881,13190,6327,7919,4077,12159,9748,7109,12986,2248,3553,26844,11816,8997,8862,8037,5869,5840,7249,53967,6693,4982,18270,7344,8978,11565,148530,13042,11750,9781,26757,32741,29171,7947,10622,15481,3237,8661,10854,11994,73143,136852,907525,5099,12164,8978,4805,9781,97511,58334,26184,32874,109808,40269,814029
2011-02,1234604,1228820,5132,13318,16936,7673,7330,9782,27115,6028,6416,8004,73917,14965,53030,10604,17068,68404,8939,17574,4557,4536,16988,12163,5640,10007,818,13197,13307,3724,4992,14283,5987,39822,17370,13951,6042,19771,13098,4835,16900,13103,6367,7981,4212,12040,9746,7136,12988,2295,3527,26780,11786,8992,8881,7996,5919,5843,7202,53893,6701,4984,18199,7305,8948,11561,149163,12960,11827,9264,26685,32694,29203,7979,10541,15381,3222,8629,10773,11883,73020,136045,906674,5132,12163,8948,4835,9264,97691,58371,26154,32822,109486,40198,813201
2011-01,1242155,1252120,5149,13619,17323,7812,7480,10023,27420,6107,6542,8131,75664,15250,54134,10743,17460,69944,9152,17962,4626,4649,17325,12273,5756,10102,816,13514,13582,3787,4996,14579,6010,40826,17752,14124,6185,20080,13371,4846,17204,13379,6393,7934,3977,12225,9955,7270,13224,2237,3524,27461,12060,9165,9010,8121,6054,5961,7275,55079,6820,5135,18555,7327,9040,11727,152804,13201,11879,8949,27299,33356,29879,8013,10791,15713,3289,8845,10867,12011,74343,137791,925466,5149,12273,9040,4846,8949,99357,59107,26647,33646,111420,40697,830672
2010-12,1250382,1247189,5089,13225,16988,7762,7445,9728,27449,6005,6454,8121,75742,15055,54147,10689,17288,70148,9132,17855,4590,4577,17202,12179,5764,10039,770,13342,13487,3758,5065,14515,5999,40824,17409,13987,6089,19754,13021,4898,17057,13183,6337,7924,3804,12033,10032,7158,13173,2224,3449,27194,11799,9036,8843,8125,6026,5871,7292,55028,6712,4968,18485,7299,8968,11659,153491,13053,11658,10073,26952,33513,29870,7931,10671,15737,3562,8744,10702,11960,73633,138486,922568,5089,12179,8968,4898,10073,97242,58837,26391,33283,111145,40350,828372
2010-11,1257571,1267415,5265,13485,17417,7952,7539,10027,28122,6106,6579,8297,76820,15353,54892,10908,17567,71235,9285,18108,4671,4685,17519,12544,5887,10216,790,13521,13680,3815,5106,14866,6132,41290,17711,14012,6199,20079,13381,4980,17405,13369,6480,8085,3722,12194,10196,7256,13438,2317,3451,27966,12079,9229,9017,8271,6142,5921,7446,56021,6813,5001,18733,7490,9188,11905,155770,13214,11898,9796,27248,33976,30299,8102,10828,16026,3519,8759,10819,11987,75393,140461,936760,5265,12544,9188,4980,9796,99475,59855,26893,34165,112856,41228,840824
2010-10,1262513,1270190,5166,13504,17372,7979,7552,9965,27855,6076,6603,8278,77463,15453,55114,10781,17631,71786,9362,18220,4691,4702,17606,12412,5890,10242,778,13639,13707,3833,5026,14781,6099,41739,17784,13863,6204,20176,13362,4956,17252,13404,6481,7970,3456,12254,10262,7272,13484,2221,3484,27867,11966,9216,9037,8306,6045,5950,7475,55851,6799,5033,18855,7514,9092,11972,157239,13346,11794,9165,27491,34260,30554,8070,10884,16136,3508,8771,10920,11884,75491,139101,941643,5166,12412,9092,4956,9165,99036,59298,26807,34071,112358,41420,846446
2010-09,1265418,1265550,5278,13452,17376,7983,7569,9987,27720,6122,6589,8187,76752,15407,54741,10784,17620,71308,9291,18091,4658,4738,17502,12457,5863,10283,803,13552,13578,3848,5050,14943,6153,41242,17694,13824,6180,20126,13352,5078,17246,13375,6538,8062,3661,12239,10236,7229,13511,2320,3477,27577,11952,9279,9028,8308,6076,6033,7492,55545,6784,4948,18804,7497,9241,11974,155787,13290,11816,9256,27274,33928,30266,8136,10872,16137,3529,8743,10954,11951,75173,139171,936736,5278,12457,9241,5078,9256,99081,59112,27098,33757,112180,41416,841285
2010-08,1267066,1253107,5129,13303,17253,7871,7456,9905,27569,6043,6508,8089,76108,15298,54173,10711,17453,70631,9201,18008,4624,4680,17343,12139,5821,10174,789,13407,13515,3848,5003,14856,6134,40844,17508,13739,6190,19921,13275,5033,16974,13222,6476,7911,3532,12101,10091,7149,13366,2279,3439,27456,11964,9155,8916,8251,5998,5933,7381,54741,6733,4866,18633,7475,9210,11910,153940,13167,11696,9288,27061,33617,29991,8007,10679,16052,3606,8654,10791,11842,74805,137285,927596,5129,12139,9210,5033,9288,98180,58752,26832,33646,110729,41159,832802
2010-07,1268136,1258594,5121,13361,17374,7886,7543,9873,27742,6148,6609,8130,76110,15563,54208,10828,17529,70798,9230,18066,4650,4788,17341,12071,5872,10276,798,13440,13517,3842,5146,14970,6283,40721,17447,13918,6301,19973,13332,5197,17082,13241,6632,8107,3891,12142,10173,7197,13454,2373,3464,27783,12028,9277,9008,8263,6086,5940,7427,54764,6820,4865,18777,7656,9322,12104,153418,13232,11803,9420,27074,33653,29962,8136,10744,16149,3469,8714,10903,12036,76039,138064,929881,5121,12071,9322,5197,9420,98879,59308,27058,34084,111452,41955,834193
2010-06,1269533,1271923,5186,13696,17811,7955,7575,10127,27958,6178,6697,8181,76995,15419,54766,10948,17722,71585,9332,18239,4675,4848,17508,11965,5888,10227,845,13566,13693,3861,5087,15003,6401,41145,17655,14085,6330,20155,13674,5202,17157,13362,6574,8149,3754,12271,10228,7260,13588,2360,3483,28010,12255,9401,9056,8351,6161,5960,7510,55373,6866,5003,18922,7634,9249,12005,155008,13335,12014,11172,27387,34039,30274,8308,10817,16292,3433,8673,11023,12022,75972,140546,938773,5186,11965,9249,5202,11172,101037,59857,27141,34340,112223,41632,842526
2010-05,1271502,1270994,5169,13531,17534,8022,7563,10072,28402,6294,6659,8084,76469,15560,54576,11055,17760,71121,9273,18188,4687,4852,17380,12093,5862,10136,850,13468,13733,3838,5206,15194,6487,40988,17601,14390,6339,20260,13429,5174,17370,13369,6671,8166,3692,12294,10260,7257,13510,2373,3658,28293,12064,9347,9183,8221,6130,6083,7655,56101,7023,4990,18913,7573,9287,12043,154165,13313,11993,10594,27139,33851,30147,8231,10795,16245,3287,8904,11131,12373,76479,141952,937176,5169,12093,9287,5174,10594,100010,60870,27571,34632,114096,41847,839448
2010-04,1273733,1281091,5241,13646,17583,8081,7642,10149,28152,6349,6758,8134,77036,15611,55392,11023,17961,71712,9328,18285,4700,4908,17600,12258,5972,10189,865,13607,13791,3869,5316,15353,6500,41207,17734,14392,6339,20568,13571,5231,17233,13536,6735,8271,3718,12457,10326,7287,13669,2457,3692,28051,12202,9466,9319,8213,6235,6185,7624,55962,6965,5042,19043,7597,9346,12084,155400,13404,12042,12092,27325,34102,30385,8294,10861,16411,3299,8986,11258,12461,76417,143673,944628,5241,12258,9346,5231,12092,100800,60532,27887,34390,114082,42027,846863
2010-03,1275758,1272675,5109,13492,17356,7991,7498,9995,28140,6263,6736,7999,76912,15543,54885,10970,17866,71730,9266,18292,4693,4867,17531,11893,5865,10097,845,13576,13716,3901,5135,15095,6318,41335,17713,14229,6266,20466,13385,5115,17120,13444,6591,7962,3648,12367,10295,7258,13606,2284,3651,27919,11979,9346,9233,8140,6144,6088,7575,55773,6935,5003,18996,7510,9002,11988,155622,13417,11776,11406,27340,34085,30367,8033,10801,16391,3154,8972,11176,12196,75817,141497,941336,5109,11893,9002,5115,11406,98981,60274,27446,34185,113089,41632,844614
2010-02,1277929,1273544,5199,13475,17329,8012,7564,9958,27828,6282,6685,8042,77080,15531,55012,10854,17901,71977,9297,18293,4701,4881,17514,11979,5876,10111,825,13658,13735,3895,5114,15079,6346,41497,17737,14023,6219,20421,13424,5146,17119,13491,6603,7976,3559,12349,10328,7312,13647,2329,3632,27654,12053,9309,9206,8169,6002,6086,7503,55635,6845,4988,19045,7526,8995,11982,156226,13471,11794,11313,27465,34167,30501,8018,10877,16463,3178,8994,11083,12151,75515,141353,942624,5199,11979,8995,5146,11313,99015,59550,27447,33873,112862,41642,846632
2010-01,1280579,1291699,5263,13771,17633,8131,7622,10180,27959,6402,6711,8092,78272,15755,55843,10743,18097,72895,9437,18592,4767,4973,17792,12101,5791,10231,834,13820,14034,3904,5126,15395,6441,42193,17999,13976,6398,20864,13642,5171,17364,13684,6737,8045,3598,12557,10451,7427,13877,2351,3672,28291,12266,9380,9338,8251,6018,6241,7680,56538,6777,5113,19297,7608,9189,12131,158838,13686,11976,11142,27859,34583,31008,8093,11042,16703,3274,9174,11274,12314,76920,143143,955687,5263,12101,9189,5171,11142,100719,59455,28038,34689,114637,42231,859005
2009-12,1284486,1281411,4901,15212,20790,9193,7301,10435,30696,5590,6839,7368,75963,19650,50640,12213,14317,71566,7241,14714,5306,5074,15061,10974,4589,9883,783,12034,13879,4319,6229,14526,6808,40982,15189,12635,6315,19648,15353,4337,16977,12731,8519,11229,4057,12425,8356,6554,13902,1822,3413,28053,14824,8956,7291,8053,5291,5981,8865,60558,8278,5557,17072,8904,8310,12124,154582,13736,14936,8783,28925,32737,32984,8488,11642,19341,2993,9402,10585,15616,83565,149113,917911,4901,10974,8310,4337,8783,116824,63822,26097,34368,124455,49197,819682
2009-11,1289123,1291505,4933,15239,20987,9270,7421,10482,31155,5652,6884,7555,76663,19764,50989,12355,14419,72109,7331,14848,5364,5146,15161,11136,4692,9996,784,12194,13930,4309,6281,14801,6905,41311,15388,12507,6391,19756,15430,4466,17140,12797,8553,11327,4109,12515,8467,6594,14091,1847,3460,28300,14832,9079,7364,8219,5430,6061,9027,60624,8315,5594,17249,8987,8491,12237,155438,13898,14892,8579,29169,33036,33220,8661,11754,19551,3003,9370,10639,15584,84232,149579,926043,4933,11136,8491,4466,8579,117444,64332,26514,34691,124931,49541,826706
2009-10,1293375,1300487,5026,15427,21262,9321,7478,10557,31427,5690,6951,7576,76910,19921,51209,12412,14505,72455,7338,14992,5450,5136,15291,11278,4725,10132,798,12276,14047,4360,6287,14889,6899,41602,15540,12457,6407,19981,15577,4494,17199,12874,8641,11436,4199,12771,8517,6667,14257,1907,3512,28432,15030,9115,7467,8309,5395,6138,9005,61065,8394,5568,17357,9169,8687,12378,156111,14108,15016,8523,29381,33253,33400,8693,11836,19709,3090,9399,10826,15566,84948,150247,932234,5026,11278,8687,4494,8523,118566,64690,26717,34839,125420,50109,832140
2009-09,1296984,1294289,5106,15330,21004,9248,7508,10473,31285,5705,6943,7550,76359,19949,50820,12406,14463,71853,7311,14815,5441,5119,15157,11504,4694,10102,817,12240,14087,4373,6253,15009,6896,41240,15350,12330,6456,20019,15480,4575,17116,12868,8670,11417,4267,12636,8508,6708,14236,1905,3534,28444,14924,9068,7383,8281,5340,6131,8903,61075,8313,5464,17234,9167,8844,12409,154530,14017,15018,8513,29227,32954,33083,8806,11756,19632,3072,9310,10785,15483,85095,150159,926495,5106,11504,8844,4575,8513,117916,64334,26845,34900,125036,50195,826472
2009-08,1299426,1287101,5119,15270,20908,9233,7521,10453,31158,5623,6988,7493,76033,19894,50569,12287,14349,71521,7318,14803,5447,5118,15157,11432,4591,10085,795,12194,14066,4324,6201,14719,6795,41051,15167,12218,6393,19904,15356,4573,16924,12797,8595,11445,4210,12528,8436,6703,14228,1885,3532,28133,14905,9023,7304,8257,5255,6027,8910,60519,8206,5390,17196,9058,8667,12326,153565,14019,15045,8305,29114,32895,32924,8728,11692,19630,3120,9263,10681,15535,84399,149003,921616,5119,11432,8667,4573,8305,117500,63869,26369,34526,124147,49873,822711
2009-07,1301074,1302684,5197,15290,20806,9380,7641,10367,31448,5688,7095,7557,77134,20309,51178,12496,14534,72374,7413,14990,5490,5246,15381,11743,4606,10308,972,12276,14082,4351,6193,14736,6832,41443,15466,12374,6466,20046,15278,4791,16985,12908,8779,11522,4647,12655,8680,6747,14395,1902,3705,28495,14801,9126,7414,8432,5330,6050,8906,60662,8309,5412,17451,9254,8879,12626,155306,14211,15037,8552,29520,33353,33321,9056,11847,20039,3519,9547,10753,15572,85929,150189,933164,5197,11743,8879,4791,8552,117569,64627,26474,34961,124697,50968,833184
2009-06,1301974,1294392,5214,15383,20980,9264,7540,10514,30964,5857,6993,7429,76021,20558,50393,12306,14157,71397,7260,14656,5401,5162,15070,11795,4536,10083,798,12130,13877,4191,6345,15055,6904,41091,15260,12167,6547,19833,15331,4597,17084,12744,8858,11873,4305,12415,8481,6622,14131,1881,3720,28646,14881,8969,7319,8302,5205,6222,9063,61401,8249,5432,17135,9277,8995,12649,153623,14048,15220,9293,29171,32971,32989,9059,11670,19850,3171,9621,10677,16116,86535,152836,921601,5214,11795,8995,4597,9293,118673,63686,27134,35193,126534,51342,821786
2009-05,1302856,1310650,5045,15349,20914,9399,7670,10566,31447,5785,7148,7496,77393,20678,51321,12466,14381,72704,7400,14877,5540,5356,15300,11578,4627,10136,819,12297,14177,4313,6331,14878,6909,41928,15549,12369,6671,20074,15306,4513,17292,13055,8885,11823,4074,12655,8675,6846,14418,1830,3798,29092,14823,9075,7475,8363,5247,6146,9091,62310,8369,5448,17433,9268,8774,12622,157146,14190,15261,8885,29685,33467,33673,8829,11821,20262,3091,9668,10910,16162,87216,153271,937514,5045,11578,8774,4513,8885,118319,64651,26809,35763,127763,51453,837280
2009-04,1305622,1313192,5101,15405,20843,9388,7657,10546,31578,5809,7165,7521,77324,20754,51358,12487,14454,72649,7419,14887,5598,5426,15325,11501,4615,10138,818,12310,14230,4356,6374,14793,6919,41869,15547,12511,6612,20274,15279,4555,17052,13033,8921,11918,4109,12753,8751,6831,14564,1894,3808,29085,14851,9176,7578,8323,5269,6171,9096,61629,8425,5482,17518,9319,8798,12709,156995,14249,15433,10142,29668,33437,33629,8864,11888,20475,3080,9617,11017,16241,87400,153672,939044,5101,11501,8798,4555,10142,118621,65001,26773,35697,126928,51703,838472
2009-03,1310658,1295949,5035,15175,20569,9203,7523,10357,31253,5762,7106,7435,76469,20273,50729,12429,14304,71819,7316,14676,5516,5442,15166,11861,4556,10019,819,12107,14122,4319,6209,14659,6696,41358,15306,12462,6557,19862,15019,4466,16788,12757,8785,11828,4058,12536,8681,6703,14363,1854,3814,28980,14644,9079,7532,8233,5175,6144,8911,60697,8304,5418,17349,9148,8572,12550,155375,13908,15231,9124,29229,33084,33243,8701,11743,20130,3081,9593,10861,15790,86293,150704,927733,5035,11861,8572,4466,9124,116942,64448,26565,35537,124684,50756,828148
2009-02,1317167,1320900,5092,15580,21124,9353,7676,10596,31762,5854,7272,7613,77906,20677,51829,12623,14542,73195,7428,15038,5631,5421,15441,11462,4641,10250,841,12328,14391,4366,6307,14873,6861,42197,15701,12723,6666,20264,15432,4595,17064,12998,8979,11830,4136,12754,8817,6876,14651,1950,3853,29344,15067,9260,7636,8402,5313,6219,9145,61769,8484,5585,17644,9354,8766,12757,158438,14135,15442,10173,29859,33710,33906,8575,12014,20505,3121,9751,11032,16033,87777,153657,945590,5092,11462,8766,4595,10173,119231,65592,26946,36010,126930,51767,844286
2009-01,1324535,1322599,5238,15630,21360,9329,7664,10683,31773,5848,7211,7628,77848,20699,51914,12588,14446,73281,7316,15070,5542,5473,15323,11493,4588,10196,730,12352,14278,4332,6394,14926,6950,42264,15554,12728,6755,20254,15588,4416,17124,13001,9020,11898,4200,12821,8651,6830,14637,1926,3700,29639,15180,9313,7543,8277,5314,6200,9288,62014,8492,5624,17714,9372,8717,12832,158793,14102,15642,10175,29889,33654,34024,8903,12019,20340,3149,9675,11025,16216,88317,154567,944782,5238,11493,8717,4416,10175,120508,65581,26974,36394,127661,51923,843510
2008-12,1331742,1345972,5225,15882,21672,9471,7810,10721,32290,5831,7266,7696,80062,21257,52898,12724,14748,75183,7680,15494,5710,5454,15454,11941,4764,10464,869,12561,14559,4221,6523,14985,7086,43297,15525,12907,6707,20576,15834,4555,17327,13038,9164,11937,4431,12905,8878,6906,14677,2030,3594,29888,15269,9312,7583,8488,5490,6183,9332,63398,8613,5659,18082,9617,9049,13211,163775,14208,15666,9717,29749,34532,34419,8998,12317,20360,2901,9559,11127,16686,89844,156794,962915,5225,11941,9049,4555,9717,121638,66534,26999,36595,129911,53249,860333
2008-11,1337759,1349853,5197,15924,21825,9483,7802,10771,32473,5747,7250,7740,80572,21144,53050,12775,14739,75584,7689,15536,5727,5437,15484,12034,4756,10472,878,12619,14622,4190,6489,14935,7142,43617,15594,12976,6767,20492,15876,4639,17339,13089,9118,11976,4404,12936,8854,6889,14729,2115,3509,30145,15334,9327,7554,8586,5423,6127,9361,63627,8611,5698,18082,9501,9140,13092,164582,14270,15760,9303,29923,34764,34621,9008,12385,20459,2930,9536,11038,16656,89767,156684,966259,5197,12034,9140,4639,9303,122172,66835,26809,36912,130150,52855,863475
