Date,Puerto Rico SA,Puerto Rico NSA,Adjuntas NSA,Aguada NSA,Aguadilla NSA,Aguas Buenas NSA,Aibonito NSA,Añasco NSA,Arecibo NSA,Arroyo NSA,Barceloneta NSA,Barranquitas NSA,Bayamón NSA,Cabo Rojo NSA,Caguas NSA,Camuy NSA,Canóvanas NSA,Carolina NSA,Cataño NSA,Cayey NSA,Ceiba NSA,Ciales NSA,Cidra NSA,Coamo NSA,Comerío NSA,Corozal NSA,Culebra NSA,Dorado NSA,Fajardo NSA,Florida NSA,Guánica NSA,Guayama NSA,Guayanilla NSA,Guaynabo NSA,Gurabo NSA,Hatillo NSA,Hormigueros NSA,Humacao NSA,Isabela NSA,Jayuya NSA,Juana Diaz NSA,Juncos NSA,Lajas NSA,Lares NSA,Las Marías NSA,Las Piedras NSA,Loiza NSA,Luquillo NSA,Manatí NSA,Maricao NSA,Maunabo NSA,Mayaguez NSA,Moca NSA,Morovis NSA,Naguabo NSA,Naranjito NSA,Orocovis NSA,Patillas NSA,Peñuelas NSA,Ponce NSA,Quebradillas NSA,Rincón NSA,Rio Grande NSA,Sabana Grande NSA,Salinas NSA,San Germán NSA,San Juan NSA,San Lorenzo NSA,San Sebastián NSA,Santa Isabel NSA,Toa Alta NSA,Toa Baja NSA,Trujillo Alto NSA,Utuado NSA,Vega Alta NSA,Vega Baja NSA,Vieques NSA,Villalba NSA,Yabucoa NSA,Yauco NSA,"Mayaguez-San Germán, PR CSA NSA","Ponce-Coamo-Santa Isabel, PR CSA NSA","San Juan-Carolina, PR CSA NSA","Adjuntas, PR MicroSA NSA","Coamo, PR MicroSA NSA","Coco, Salinas, PR MicroSA NSA","Jayuya, PR MicroSA NSA","Santa Isabel, PR MicroSA NSA","Aguadilla-Isabela, PR MSA NSA","Arecibo, PR MSA NSA","Guayama, PR MSA NSA","Mayaguez, PR MSA NSA","Ponce, PR MSA NSA","San Germán, PR MSA NSA","San Juan-Carolina-Caguas, PR MSA NSA"
3/1/2012,1024441,1030018,3979,10474,13227,6021,5875,7820,21546,4512,5014,6625,64555,12551,45558,8560,14476,60066,7591,14954,3554,3365,14489,9388,4464,8286,751,11864,10494,2968,3625,10751,4544,36583,15435,11295,5089,15523,10389,3713,13860,10815,4792,6212,3201,9855,8207,5645,10643,1785,2585,21600,9271,7113,7170,6486,4633,4150,5498,44422,5219,3943,15769,5667,6689,9297,133388,10759,8833,9471,24060,28673,26379,6095,8874,12467,2680,6667,7962,9214,58996,110668,771965,3979,9388,6689,3713,9471,76264,46620,19413,26689,87830,32307,699243
2/1/2012,1025297,1053875,4128,10639,13538,6169,6079,7927,22229,4644,5064,6800,66441,12715,46357,8818,14648,61748,7807,15278,3664,3480,14758,9538,4572,8546,708,12037,10832,3006,3809,11088,4665,37529,15485,11589,5100,15898,10560,3832,14088,10987,4897,6438,3292,9995,8453,5771,10943,1820,2649,21875,9426,7235,7287,6620,4760,4302,5634,45614,5350,3992,16027,5796,6835,9513,137615,11007,9091,8663,24303,29473,27025,6238,9019,12834,2758,6834,8169,9523,59896,112496,791225,4128,9538,6835,3832,8663,77849,47986,20034,26975,90167,32921,716370
1/1/2012,1025264,1027353,3922,10532,13408,6020,5889,7840,21768,4554,4942,6576,64881,12400,45226,8629,14304,60316,7622,14908,3577,3378,14405,9399,4434,8294,670,11727,10573,2936,3614,10852,4519,36593,15122,11283,4996,15511,10427,3746,13727,10719,4739,6231,3155,9742,8256,5630,10654,1750,2585,21485,9293,7045,7019,6442,4596,4214,5520,44623,5246,3956,15645,5614,6682,9265,134238,10737,8868,7060,23741,28787,26387,6116,8818,12524,2620,6664,7953,9212,58499,108260,771980,3922,9399,6682,3746,7060,76671,46926,19620,26481,87879,32018,698752
12/1/2011,1024470,1017332,3889,10409,13244,5962,5858,7753,21524,4504,4893,6541,64288,12250,44770,8544,14173,59742,7556,14779,3547,3351,14272,9273,4405,8242,646,11634,10478,2906,3587,10755,4469,36306,14974,11196,4928,15377,10314,3701,13590,10616,4685,6221,3140,9658,8175,5580,10564,1751,2567,21163,9197,6983,6982,6385,4577,4170,5448,44084,5189,3908,15490,5546,6647,9152,133242,10636,8809,6659,23510,28506,26147,6039,8725,12384,2549,6593,7894,9125,57724,106717,765204,3889,9273,6647,3701,6659,75894,46453,19429,26091,86896,31633,692675
11/1/2011,1023307,1021544,3993,10417,13249,5986,5885,7756,21638,4537,4907,6582,64424,12409,44898,8579,14210,59881,7569,14813,3558,3388,14310,9346,4421,8302,678,11662,10502,2919,3626,10838,4505,36365,15017,11262,4959,15403,10337,3802,13721,10650,4754,6270,3208,9682,8194,5597,10542,1791,2574,21295,9225,7019,7024,6420,4609,4204,5479,44282,5209,3908,15540,5656,6696,9274,133375,10674,8844,6814,23577,28583,26207,6087,8752,12425,2658,6635,7928,9230,58347,107631,767337,3993,9346,6696,3802,6814,76093,46688,19579,26254,87478,32093,694374
10/1/2011,1022437,999324,3983,10225,13012,5868,5763,7615,21088,4453,4812,6440,62944,12160,43943,8356,13894,58530,7390,14473,3473,3314,13989,9221,4319,8129,661,11387,10258,2858,3550,10626,4412,35489,14688,10980,4888,15044,10142,3794,13439,10427,4664,6175,3146,9476,8016,5468,10301,1757,2517,21001,9055,6876,6865,6290,4508,4129,5360,43300,5073,3837,15202,5530,6585,9088,130078,10443,8665,6685,23053,27950,25608,5998,8566,12171,2573,6486,7751,9042,57331,105478,749861,3983,9221,6585,3794,6685,74724,45497,19208,25889,85589,31442,678571
9/1/2011,1021633,1011574,4057,10235,13009,5907,5824,7624,21631,4476,4855,6546,63471,12463,44423,8580,14003,58995,7456,14606,3507,3357,14107,9433,4378,8243,702,11503,10348,2878,3654,10680,4703,35845,14803,11311,4928,15181,10165,3868,13742,10515,4808,6275,3423,9563,8076,5523,10401,1843,2543,21110,9080,6941,6966,6354,4583,4154,5459,44113,5196,3837,15318,5689,6706,9323,131422,10534,8766,7052,23235,28165,25826,6030,8623,12272,2614,6628,7835,9274,58321,108115,757665,4057,9433,6706,3868,7052,75021,46718,19310,26038,87573,32283,684931
8/1/2011,1021128,1036497,4073,10618,13498,6041,5953,7907,22245,4595,4954,6691,64855,12473,45316,8861,14311,60299,7616,14919,3580,3430,14414,9711,4484,8378,700,11757,10578,2944,3731,10963,4759,36601,15135,11633,5083,15519,10536,3898,14049,10752,4811,6463,3286,9784,8265,5636,10702,1870,2608,21782,9420,7089,7114,6499,4658,4256,5553,44858,5329,3977,15675,5687,6897,9324,134181,10772,9075,9481,23754,28793,26389,6284,8819,12548,2816,6737,8003,9438,59160,112390,774595,4073,9711,6897,3898,9481,77778,48068,19814,26865,89125,32295,699816
7/1/2011,1021096,1018534,3984,10536,13401,5930,5795,7842,21982,4534,4863,6480,63847,12312,44572,8732,14079,59354,7502,14676,3522,3351,14174,9477,4361,8154,718,11543,10411,2893,3664,10847,4559,36030,14886,11414,5004,15269,10420,3804,13828,10549,4722,6197,3202,9588,8126,5541,10491,1760,2553,21498,9294,6943,6945,6352,4520,4194,5512,44540,5282,3950,15407,5595,6741,9201,132142,10571,8861,8326,23371,28328,25965,6147,8675,12322,2647,6653,7837,9230,58332,109773,761644,3984,9477,6741,3804,8326,76648,47410,19575,26502,87986,31830,687918
6/1/2011,1022006,1019110,3900,10509,13362,5935,5757,7814,21874,4533,4868,6417,64036,12518,44646,8675,14106,59509,7527,14712,3531,3334,14200,9386,4340,8102,737,11557,10434,2893,3639,10844,4504,36143,14917,11287,5012,15307,10364,3736,13731,10546,4780,6014,3181,9589,8140,5552,10498,1673,2554,21579,9238,6925,6922,6333,4474,4186,5526,44679,5275,3942,15429,5682,6632,9362,132594,10574,8730,8594,23421,28392,26033,6059,8690,12322,2692,6637,7825,9143,58933,109739,762390,3900,9386,6632,3736,8594,76032,47111,19563,26591,87859,32342,689084
5/1/2011,1025412,1019756,3994,10528,13377,5934,5835,7835,21966,4551,4856,6517,63910,12398,44635,8750,14098,59394,7513,14691,3526,3353,14192,9507,4387,8167,738,11575,10419,2892,3702,10850,4514,36130,14897,11423,5025,15313,10406,3823,13727,10563,4832,6259,3406,9608,8127,5549,10530,1808,2556,21512,9293,6950,6984,6348,4535,4208,5492,44441,5300,3941,15414,5640,6597,9315,132480,10587,8918,7825,23381,28361,25998,6226,8674,12314,2682,6673,7855,9231,58722,109106,762693,3994,9507,6597,3823,7825,76783,47439,19609,26537,87780,32185,689048
4/1/2011,1031693,1028866,4080,10646,13511,5986,5903,7922,22171,4617,4886,6595,64432,12532,44818,8849,14207,59836,7580,14824,3560,3387,14309,9627,4431,8245,748,11685,10509,2907,3719,10976,4569,36505,14996,11565,5088,15449,10521,3890,13886,10626,4908,6395,3468,9686,8180,5602,10623,1869,2578,21702,9408,6993,7072,6398,4596,4270,5524,44784,5358,3978,15508,5705,6683,9417,134008,10665,9091,7432,23548,28552,26205,6317,8720,12367,2703,6744,7925,9290,59352,109655,769391,4080,9627,6683,3890,7432,77789,47943,19863,26790,88516,32562,694902
3/1/2011,1040481,1052927,4100,10895,13818,6137,6007,8099,22537,4733,5011,6699,66221,12792,45966,8965,14581,61469,7795,15229,3659,3460,14683,9734,4524,8404,751,11992,10796,2979,3758,11262,4638,37541,15393,11709,5215,15877,10744,3947,14159,10881,4967,6395,3319,9922,8394,5754,10885,1841,2643,22303,9598,7159,7219,6537,4674,4372,5656,45911,5465,4075,15911,5796,6752,9616,137896,10926,9213,7007,24179,29312,26925,6370,8948,12677,2739,6888,8115,9412,60689,111263,789175,4100,9734,6752,3947,7007,79207,48676,20367,27518,90422,33171,713380
2/1/2011,1050307,1061762,4171,10810,13804,6190,6092,8027,22928,4757,5013,6750,66878,12819,46472,9079,14546,62151,7875,15297,3704,3510,14745,9673,4572,8500,700,11921,10939,3003,3865,11476,4691,37725,15195,11761,5199,15956,10671,3995,14166,10904,5037,6492,3158,9893,8522,5764,11004,1846,2671,22563,9550,7180,7183,6588,4728,4427,5728,46382,5490,4042,16015,5877,6823,9714,139273,11020,9215,8071,24029,29700,27126,6427,8970,12884,3056,6955,8209,9620,61209,113322,795438,4171,9673,6823,3995,8071,79038,49258,20660,27762,91407,33447,718697
1/1/2011,1058347,1069329,4313,11007,14044,6227,6130,8167,23270,4816,5035,6789,67274,12927,46540,9219,14627,62491,7925,15395,3729,3531,14834,9829,4599,8541,718,11995,11006,3015,3864,11588,4734,37993,15269,11940,5277,16052,10858,4055,14307,10950,5087,6615,3088,9941,8563,5804,11064,1909,2687,22861,9720,7204,7234,6618,4760,4483,5768,46745,5578,4111,16084,5930,6875,9790,140375,11074,9395,7435,24152,29847,27278,6540,9008,12923,2973,7016,8253,9663,61872,113674,800585,4313,9829,6875,4055,7435,80457,50007,20887,28138,92097,33734,722816
12/1/2010,1062514,1066591,4164,10917,13921,6239,6093,8095,22873,4764,5046,6733,67574,12922,46647,9038,14672,62741,7965,15455,3747,3524,14875,9694,4578,8501,704,12029,11050,3019,3775,11475,4648,38181,15318,11691,5218,16120,10743,3988,14117,10955,5042,6400,2835,9951,8588,5823,11078,1822,2691,22663,9609,7206,7212,6607,4726,4428,5715,46396,5507,4082,16126,5900,6735,9789,141160,11088,9227,6826,24235,29945,27390,6386,9032,12944,2959,6939,8258,9465,61534,111739,801633,4164,9694,6735,3988,6826,79380,49109,20667,27881,91055,33653,725122
11/1/2010,1062791,1056724,4246,10857,13844,6176,6069,8050,22731,4756,4988,6656,66731,12909,46061,9024,14501,61975,7863,15270,3698,3487,14701,9685,4544,8395,733,11897,10914,2989,3767,11452,4631,37695,15140,11655,5167,15926,10706,4046,13983,10846,5065,6457,2979,9853,8494,5754,10966,1905,2665,22354,9593,7131,7142,6543,4710,4432,5642,45770,5472,4056,15950,5905,6797,9786,139346,10967,9246,6839,23951,29589,27059,6396,8928,12793,2937,6859,8202,9426,61186,110848,792884,4246,9685,6797,4046,6839,79205,48882,20640,27521,90078,33665,716565
10/1/2010,1060466,1047600,4119,10768,13736,6126,5995,7985,22637,4715,4952,6596,66203,12768,45694,8980,14385,61493,7800,15145,3667,3456,14586,9408,4508,8316,720,11799,10828,2967,3728,11353,4617,37380,15026,11607,5141,15794,10616,4046,13826,10760,5005,6367,2817,9775,8430,5706,10872,1887,2644,22254,9509,7072,7077,6492,4664,4394,5567,45142,5449,4025,15826,5864,6823,9667,138095,10881,9103,6905,23768,29362,26845,6334,8863,12701,2986,6767,8125,9295,60699,109374,786632,4119,9408,6823,4046,6905,78443,48673,20462,27395,88942,33304,710674
9/1/2010,1057467,1041370,4019,10645,13586,6084,6009,7905,22540,4702,4905,6607,65586,12842,45337,8946,14259,60936,7725,15015,3634,3446,14463,9244,4500,8286,723,11711,10725,2946,3756,11319,4731,37048,14899,11622,5167,15661,10527,4183,13815,10678,5074,6451,3141,9723,8366,5659,10815,1946,2627,22275,9440,7045,7060,6465,4682,4392,5516,44727,5412,3975,15702,5881,6794,9718,136793,10803,9116,7056,23561,29110,26606,6347,8789,12611,2840,6731,8080,9309,60957,108904,780684,4019,9244,6794,4183,7056,77992,48520,20413,27442,88585,33515,704957
8/1/2010,1055449,1056463,4124,10979,14020,6183,6054,8146,22823,4746,4984,6658,66425,12766,45957,9048,14457,61738,7819,15203,3677,3482,14651,9351,4537,8368,758,11854,10860,2989,3770,11444,4831,37446,15104,11715,5220,15849,10855,4153,14007,10816,5040,6545,3043,9831,8477,5728,10918,1924,2655,22543,9707,7144,7078,6537,4708,4431,5619,45490,5473,4110,15910,5870,6828,9667,138254,10944,9304,9011,23869,29499,26945,6545,8920,12807,2808,6801,8168,9444,61106,112448,790011,4124,9351,6828,4153,9011,80211,49059,20621,27763,89962,33343,713503
7/1/2010,1055729,1053104,4112,10794,13768,6153,6021,8007,23174,4746,4958,6620,66122,12825,45861,9171,14392,61442,7785,15132,3662,3465,14587,9378,4514,8323,753,11797,10811,2972,3811,11443,4876,37271,15030,11881,5264,15764,10660,4121,14181,10772,5054,6420,3001,9781,8434,5704,10855,1904,2642,22750,9532,7105,7055,6500,4683,4429,5693,46071,5552,4038,15829,5885,6770,9707,137696,10886,9146,8484,23752,29353,26818,6409,8874,12735,2594,6880,8127,9539,61485,113025,787449,4112,9378,6770,4121,8484,78774,49778,20618,28014,91051,33471,710283
6/1/2010,1058610,1060329,4220,10842,13827,6197,6092,8045,22837,4761,4986,6709,66512,12881,46412,9067,14482,61791,7833,15233,3687,3500,14681,9479,4572,8402,759,11888,10877,2989,3891,11476,4867,37525,15126,11784,5237,15884,10739,4188,14126,10850,5119,6547,3035,9864,8482,5741,10934,1975,2664,22531,9607,7161,7134,6553,4750,4449,5687,46058,5482,4056,15921,5926,6783,9768,138710,10961,9265,10003,23886,29521,26984,6484,8920,12807,2597,6899,8200,9606,61462,114836,792060,4220,9479,6783,4188,10003,79412,49170,20686,27768,91134,33694,715421
5/1/2010,1063494,1065647,4124,10858,13838,6231,6079,8053,23060,4769,5032,6681,67230,12968,46434,9105,14618,62456,7916,15373,3722,3507,14804,9384,4559,8414,754,11971,10989,3013,3789,11492,4736,37892,15271,11771,5285,16024,10705,4086,14147,10931,5073,6305,3012,9911,8571,5789,11002,1856,2678,22887,9567,7198,7144,6590,4733,4439,5738,46466,5540,4068,16081,5924,6675,9838,140044,11045,9118,9614,24133,29828,27261,6356,9015,12921,2478,6911,8227,9540,61975,114449,798169,4124,9384,6675,4086,9614,78868,49476,20700,28172,91327,33803,721318
4/1/2010,1069327,1069131,4210,10855,13827,6265,6135,8058,22850,4785,5061,6736,67534,13000,46675,9036,14681,62741,7951,15445,3738,3523,14876,9454,4596,8475,734,12032,11041,3030,3832,11526,4772,38067,15345,11695,5248,16102,10705,4122,14181,10994,5102,6366,2922,9975,8613,5821,11064,1900,2693,22674,9576,7245,7205,6635,4779,4454,5738,46458,5489,4067,16163,5944,6718,9860,140661,11107,9160,9503,24245,29969,27387,6382,9059,12995,2477,6922,8280,9590,61828,114660,801492,4210,9454,6718,4122,9503,78996,49070,20765,27922,91493,33906,724939
3/1/2010,1075106,1084518,4200,11096,14136,6351,6190,8233,22987,4876,5129,6787,68627,13151,47355,9088,14901,63710,8087,15694,3803,3565,15100,9495,4638,8561,742,12214,11218,3067,3842,11756,4795,38728,15567,11735,5361,16362,10911,4248,14339,11127,5142,6390,2933,10099,8732,5905,11217,1902,2730,23236,9763,7319,7294,6708,4812,4537,5821,47202,5541,4156,16384,5987,6826,9969,143225,11250,9316,9143,24605,30408,27814,6457,9181,13152,2503,7023,8387,9674,62846,115534,813349,4200,9495,6826,4248,9143,80458,49351,21169,28597,92696,34249,736003
2/1/2010,1080278,1095941,3985,12924,17698,7656,6140,8770,26347,4359,5603,6139,66736,17401,43292,10601,11520,63055,6023,12250,4438,3952,12716,8737,3626,8409,679,10518,11480,3487,5121,11585,5442,37357,13036,10434,5470,16024,12842,3485,14233,10549,7111,9669,3500,10371,6841,5303,11645,1468,2646,23581,12576,7203,5720,6789,4161,4634,7276,52355,7016,4607,14471,7485,6521,10239,137906,11572,12618,7007,25858,28898,29853,7030,9962,16358,2335,7635,8264,13336,71287,125127,789324,3985,8737,6521,3485,7007,98734,54398,20578,29051,105398,42236,707827
1/1/2010,1084146,1087970,3959,12790,17513,7612,6105,8679,26195,4365,5571,6104,66353,17228,43043,10540,11455,62693,5989,12180,4391,3929,12642,8728,3606,8361,686,10458,11359,3467,5071,11598,5388,37141,12962,10374,5430,15931,12708,3496,14040,10488,7039,9568,3458,10311,6801,5247,11578,1472,2631,23409,12445,7162,5687,6750,4138,4639,7205,51648,6976,4559,14387,7410,6515,10137,137112,11506,12488,6536,25709,28732,29681,7006,9905,16264,2280,7531,8217,13204,70653,123310,784860,3959,8728,6515,3496,6536,97756,54085,20602,28839,104087,41814,703658
12/1/2009,1086752,1090182,4017,12842,17585,7628,6119,8715,26252,4370,5583,6117,66497,17310,43137,10562,11479,62830,6002,12207,4436,3939,12670,8758,3614,8379,698,10480,11475,3474,5034,11611,5348,37222,12990,10396,5406,15966,12760,3527,14062,10511,7072,9607,3471,10333,6816,5301,11603,1479,2636,23304,12496,7178,5700,6764,4146,4645,7151,51727,6991,4577,14418,7446,6538,10186,137411,11531,12538,6385,25765,28795,29746,7020,9927,16299,2284,7543,8234,13106,70724,123131,786723,4017,8758,6538,3527,6385,98140,54201,20626,28710,103971,42014,705358
11/1/2009,1089425,1077075,4052,12608,17266,7522,6032,8556,25884,4389,5505,6031,65564,17229,42531,10415,11319,61948,5918,12035,4414,3883,12492,8853,3563,8262,719,10333,11419,3426,4951,11662,5260,36700,12807,10251,5387,15742,12528,3574,13955,10364,7040,9432,3525,10188,6720,5276,11441,1536,2600,23222,12268,7077,5619,6670,4088,4665,7034,51334,6893,4495,14216,7411,6608,10138,135483,11369,12310,6331,25404,28391,29328,7041,9788,16071,2224,7486,8119,12890,70427,122146,776425,4052,8853,6608,3574,6331,96504,53443,20716,28609,102910,41818,695658
10/1/2009,1092339,1078904,4107,12634,17301,7539,6046,8574,25945,4376,5518,6045,65718,17205,42631,10439,11345,62094,5932,12063,4436,3892,12522,8841,3571,8281,703,10358,11476,3434,4983,11627,5295,36786,12837,10276,5359,15779,12554,3603,13923,10388,7030,9453,3482,10212,6737,5302,11467,1536,2606,23103,12294,7094,5633,6685,4098,4651,7080,51217,6909,4504,14249,7401,6600,10124,135802,11395,12337,6300,25463,28457,29398,7026,9811,16108,2318,7469,8138,12975,70222,122190,778169,4107,8841,6600,3603,6300,96677,53569,20654,28462,102942,41760,697346
9/1/2009,1095442,1083333,4131,12432,17023,7585,6083,8436,26103,4347,5552,6082,66119,17382,42891,10502,11414,62472,5968,12137,4430,3915,12598,9027,3593,8331,886,10421,11462,3455,4933,11551,5241,37011,12916,10338,5365,15875,12352,3675,13873,10451,7103,9300,3860,10275,6777,5295,11537,1543,2622,23126,12096,7137,5667,6726,4123,4620,7009,51033,6952,4431,14336,7477,6738,10228,136629,11465,12137,6446,25619,28631,29576,7206,9870,16206,2706,7442,8187,12845,70681,121980,782590,4131,9027,6738,3675,6446,95413,53895,20518,28491,102376,42190,701439
8/1/2009,1099044,1093570,4210,12816,17549,7582,6081,8697,26091,4610,5549,6079,66088,17781,42871,10498,11408,62443,5965,12131,4430,3914,12592,9438,3592,8327,722,10415,11460,3454,5175,12249,5498,36994,12910,10333,5499,15868,12733,3661,14276,10446,7265,9587,3595,10270,6774,5294,11531,1527,2621,23707,12470,7133,5665,6723,4121,4900,7353,52515,6948,4568,14330,7648,7044,10463,136566,11460,12512,7559,25606,28618,29563,7368,9866,16199,2452,7658,8184,13475,72363,127157,783796,4210,9438,7044,3661,7559,98300,53870,21759,29206,105950,43157,701123
7/1/2009,1103391,1118716,4095,12932,17708,7805,6260,8775,26861,4582,5712,6258,68039,17966,44137,10807,11745,64286,6141,12490,4573,4029,12964,9279,3698,8574,743,10723,11832,3555,5249,12177,5576,38085,13291,10638,5631,16336,12849,3610,14598,10755,7341,9674,3379,10573,6974,5466,11872,1478,2698,24278,12582,7344,5832,6921,4243,4871,7457,53699,7153,4610,14753,7728,6927,10572,140597,11798,12627,7297,26363,29463,30435,7203,10157,16677,2390,7831,8426,13666,73516,128747,805896,4095,9279,6927,3610,7297,98960,55459,21630,29909,108076,43607,721880
6/1/2009,1109513,1115980,4112,12892,17653,7785,6243,8749,26789,4547,5697,6242,67855,17968,44017,10777,11714,64112,6124,12456,4581,4018,12929,9138,3687,8550,740,10694,11849,3546,5237,12083,5564,37982,13255,10609,5604,16293,12810,3642,14339,10726,7342,9645,3420,10544,6955,5474,11840,1544,2691,24161,12545,7324,5816,6902,4231,4833,7441,52748,7133,4595,14713,7729,6821,10573,140217,11766,12588,8688,26291,29383,30353,7201,10130,16632,2374,7692,8403,13636,73377,128595,803612,4112,9138,6821,3642,8688,98678,55308,21463,29765,106657,43612,720020
5/1/2009,1117756,1102470,4109,12735,17439,7702,6177,8642,26504,4520,5637,6176,67136,17539,43551,10663,11589,63433,6059,12324,4502,3976,12792,9167,3649,8460,740,10581,11646,3508,5089,12011,5407,37580,13115,10497,5599,16120,12654,3556,14159,10612,7166,9527,3373,10432,6881,5380,11714,1493,2662,24138,12392,7246,5754,6829,4186,4805,7231,52082,7058,4540,14557,7545,6842,10321,138732,11642,12435,7819,26012,29072,30032,7043,10022,16455,2538,7595,8314,13251,72308,125909,795147,4109,9167,6842,3556,7819,97407,54722,21336,29737,104814,42571,712247
4/1/2009,1127822,1130878,4188,13183,18053,7893,6330,8946,27162,4603,5777,6329,68801,17989,44631,10928,11877,65006,6210,12629,4641,4074,13109,9328,3739,8670,768,10844,12007,3595,5192,12231,5516,38512,13440,10757,5696,16519,13099,3683,14484,10875,7351,9863,3440,10692,7052,5546,12005,1606,2728,24558,12828,7426,5897,6999,4290,4893,7377,53280,7233,4699,14918,7738,6963,10586,142171,11930,12873,8908,26657,29792,30777,6970,10271,16864,2573,7769,8520,13519,73918,129561,814813,4188,9328,6963,3683,8908,100514,56080,21727,30254,107137,43664,730043
3/1/2009,1139446,1147327,4416,13454,18424,7988,6406,9130,27488,4718,5846,6405,69626,18329,45167,11059,12019,65786,6284,12781,4662,4123,13266,9423,3784,8773,662,10973,12060,3638,5345,12539,5679,38974,13601,10886,5817,16717,13369,3744,14695,11005,7489,10065,3633,10819,7137,5571,12149,1626,2761,25078,13092,7515,5967,7083,4341,5016,7595,54055,7320,4796,15096,7884,7033,10786,143878,12073,13137,9014,26977,30150,31146,7467,10394,17066,2627,7883,8622,13917,75383,132022,824688,4416,9423,7033,3744,9014,102934,56753,22273,30895,109169,44488,738629
2/1/2009,1151502,1166364,4415,13569,18698,8076,6530,9243,28021,4727,5970,6489,71321,18813,46066,11161,12155,67225,6529,13057,4755,4179,13346,9788,3876,8904,802,11154,12187,3611,5484,12525,5843,39733,13624,10995,5828,17021,13520,3836,14817,11109,7737,10143,3896,10860,7258,5613,12276,1740,2825,25408,13158,7606,6068,7207,4408,5009,7737,55042,7362,4819,15262,8118,7329,11200,147663,12217,13255,8428,26767,30779,31367,7520,10564,17356,2375,7914,8761,14319,77104,133787,838903,4415,9788,7329,3836,8428,103925,57539,22261,31236,111156,45868,751774
1/1/2009,1162788,1177992,4457,13734,18926,8157,6595,9357,28301,4748,6029,6554,72033,18776,46527,11273,12276,67897,6594,13187,4842,4220,13480,9982,3915,8993,814,11266,12409,3646,5555,12582,5919,40129,13760,11105,5926,17190,13684,3953,14967,11220,7722,10267,3886,10969,7330,5715,12399,1835,2853,25841,13319,7682,6129,7279,4451,5032,7838,55598,7435,4878,15414,8102,7476,11178,149137,12339,13417,8024,27034,31086,31680,7635,10670,17529,2483,7994,8849,14507,77545,134841,847416,4457,9982,7476,3953,8024,105217,58114,22362,31767,112378,45778,759464
12/1/2008,1171856,1159764,4432,13562,18688,8023,6487,9238,27837,4677,5930,6447,70852,18650,45764,11088,12075,66783,6486,12971,4761,4150,13259,9856,3851,8845,815,11081,12205,3587,5478,12394,5836,39471,13534,10923,5834,16909,13512,3941,14685,11035,7669,10137,3844,10789,7211,5621,12195,1824,2806,25439,13151,7556,6029,7161,4379,4956,7729,54552,7314,4816,15162,8048,7381,11103,146692,12136,13248,7661,26591,30577,31161,7561,10494,17242,2729,7844,8703,14304,76743,132377,833581,4432,9856,7381,3941,7661,103913,57162,22027,31273,110428,45470,747011
11/1/2008,1177730,1172805,4448,13604,18747,8149,6588,9268,28272,4734,6023,6547,71959,18772,46479,11261,12264,67827,6587,13173,4771,4216,13466,9875,3911,8984,832,11254,12228,3643,5432,12543,5787,40088,13746,11093,5920,17173,13555,3947,14795,11207,7720,10169,3939,10957,7323,5632,12385,1586,2850,25815,13193,7674,6123,7272,4447,5016,7664,54955,7429,4832,15399,8101,7395,11175,148983,12327,13290,6908,27007,31054,31648,7401,10659,17512,2878,7902,8840,14184,77503,131950,846118,4448,9875,7395,3947,6908,104059,58055,22293,31735,110719,45768,758375
10/1/2008,1182090,1168172,4512,13652,18812,8103,6551,9300,28111,4674,5989,6510,71550,18752,46216,11197,12194,67442,6549,13099,4877,4192,13389,9861,3889,8932,778,11190,12500,3622,5413,12387,5767,39861,13668,11031,5912,17075,13602,3927,14689,11144,7712,10205,3841,10895,7281,5757,12315,1642,2834,25773,13239,7630,6089,7231,4422,4954,7637,54568,7386,4849,15312,8092,7385,11164,148139,12257,13336,7017,26854,30879,31468,7463,10598,17412,2855,7847,8790,14133,77405,131444,841830,4512,9861,7385,3927,7017,104458,57725,22015,31685,110054,45720,754705
9/1/2008,1187089,1173081,4405,13709,18891,8125,6569,9339,28188,4656,6005,6528,71745,19038,46342,11228,12228,67625,6568,13134,4881,4203,13426,9592,3899,8957,815,11221,12509,3631,5476,12337,5834,39969,13705,11060,5946,17122,13658,3884,15034,11175,7830,10247,3875,10925,7301,5762,12348,1587,2841,25926,13295,7651,6105,7251,4433,4933,7726,55847,7406,4869,15352,8215,7183,11334,148543,12290,13392,6694,26926,30963,31554,7567,10627,17459,3027,8030,8813,14298,78289,132936,843702,4405,9592,7183,3884,6694,104967,57882,21926,31872,112245,46417,756711
8/1/2008,1192921,1191162,4434,14240,19623,8238,6661,9701,28583,4828,6088,6619,72751,18984,46991,11385,12399,68573,6660,13319,4963,4262,13614,9861,3954,9083,779,11378,12720,3682,5485,12794,5845,40529,13897,11215,6068,17361,14188,3888,15066,11331,7808,10644,4052,11078,7404,5859,12522,1560,2882,26457,13810,7759,6191,7352,4496,5116,7740,55966,7510,5058,15568,8193,7384,11302,150624,12462,13911,7378,27304,31396,31995,7596,10776,17704,2957,8048,8937,14323,78812,134146,856197,4434,9861,7384,3888,7378,108771,58693,22738,32525,112473,46287,767382
